,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,c88ab02ad4295ae2,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"UI Prototype Developer - job post Suncaptech San Diego, CA $30.71 - $56.00 an hour -  Contract Apply now Apply now save-icon Job details Salary $30.71 - $56.00 an hour Job Type Contract Job Description Remote Role , Local to CA candidates only UI Prototype Developer Responsibilities: Develop web pages and Windows app UIs according to design specs for user research lab testing. Simulate back-end service calls with demo data. Employ best UI development practices using our design system components, and component-based approach for higher level elements for maximum flexibility and rapid iterations. Requirements: B.S. in Software Engineering or equivalent Minimum 3-5 years web and web app UI development experience Deep expertise in front-end development best practices Tools: CSS, HTML, Javascript/Typescript, C#, WinRT, React, NPM, Yarn, NodeJS, Git Strong communication skills and ability to work with user experience designers and researchers Ability to plan and work independently Job Type: Contract Salary: $30.71 - $56.00 per hour Schedule: Monday to Friday Experience: UI Prototype: 4 years (Required) web app UI development: 4 years (Required) CSS, HTML, Javascript/Typescript: 4 years (Required) Work Location: On the road Speak with the employer +91 7007060175 If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=c88ab02ad4295ae2
1,2d3563a7f705d5f4,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Software QA Engineer - job post ryzen San Diego, CA 92108 Contract Apply now Apply now save-icon Job details Job Type Contract R esponsibilities include Interoperability and functional testing with Find My, Made for iPhone/iPad/iPod accessories on latest iOS software and supported hardware Develop and execute comprehensive test plans and generate test report using internal tools Report quality issues/defects by providing relevant logs, regression data and detailed debug information Troubleshoot issues and perform failure analysis Key Qualifications 3+ years of experience testing consumer electronics Experience with wireless technologies such as Bluetooth, UltraWide Band Experience with NFC and BLE sniffers like Ellisys, Comprion Programming experience in Python or equivalent scripting language Familiarity with command line interface and running scripts on CLI (must have) Experience in functional and end-to-end testing Experience filing bugs/issues using internal tools Highly organized, creative, self-motivated, and passionate about achieving results Ability to work independently and thrive in fast paced environments Excellent written and verbal communication skills, be able to describe and document clearly Education & Experience BS Computer Science/Engineering or relevant experience as Software QA Engineer Job Type: Contract Benefits: 401(k) Dental insurance Health insurance Vision insurance Schedule: 8 hour shift Day shift Weekend availability Ability to commute/relocate: San Diego, CA 92108: Reliably commute or planning to relocate before starting work (Required) Work Location: One location Health insurance If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=2d3563a7f705d5f4
2,87641e63ac849f42,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Software Engineer I (Technical & Device QA) (Contract) - job post Quickplay San Diego, CA 92121 $52,200 - $81,750 a year -  Contract Apply now Apply now save-icon Job details Salary $52,200 - $81,750 a year Job Type Contract About us - We are technologists at heart, who love what we do. At Quickplay we believe in transparency, fairness, and collaboration while we passionately work on some of the toughest use cases in OTT video; and enthusiastic about massive scale and agility. If you get excited about building the future of OTT video, and aspire to be part of a high-performing, learning-oriented, and caring culture-you have landed on the right company. About the role- Primarily focused on: Hands-on testing of Mobile devices, Smart TVs or Embedded products in the consumer electronics space (connected devices like Chromecast, fire TV etc.). Cross-browser platform testing. Writing test script in Selenium / Appium for the manually tested module and perform maintenance. Hands-on working with network proxy tools such as Charles, Fiddler, Web Developer tools. Should have knowledge of reading/modifying network requests. Quickplay staff reports into offices in a hybrid capacity (i.e partially at home, and partially at the office based on role/team needs) leveraging safety protocols aligned with local public health guidelines as they relate to COVID-19. About you- 4+ years of testing experience in OTT Media domain. Intermediate knowledge of streaming protocols (DASH,HLS) and testing Live, VOD, DVR streaming. Solid debugging skills and able to identify the root cause of issues. Intermediate knowledge of CI/CD tools & process is a plus. You have a Bachelor's Degree with a Computer Science background or equivalent experience in this field. You are driven and always find ways of improving the quality of your work. You continually desire to stay curious, speak up, focus on impact, and be supportive. These four specific core principles are critical to your success here at Quickplay, and we understand that when you succeed-Quickplay succeeds. At Quickplay, we put people first. We know you have many choices in selecting the next company to benefit from your passion and expertise and our comprehensive pay for performance, total compensation & benefits package is reflective of that. Base pay is one part of our total compensation package and is determined within a range. Ranges afford you the space to grow and develop within a role here at Quickplay. Total compensation packages at Quickplay US are inclusive of: base pay, annual bonus (comprising company and personal targets), work from home stipends, and generous retirement savings matching support. The base pay for this role is between $52,200 - $81,750 informed by your current applicable skills & experience, qualifications, location, internal equity and alignment with market data. In addition to compensation mentioned above, Quickplayers in the US also receive generous benefits including unlimited vacation & sick time, comprehensive medical and dental coverage, mental health & wellness support, Flexible Spending & Health Savings Accounts with company matching, company holidays, spot bonuses, 8 weeks of paid leave for parents, and flexible work arrangements with our hybrid office policies. Our recruiters will be happy to answer any questions you may have, and we look forward to connecting with you. **For Sales aligned positions, we offer a competitive On Target Earnings (OTE) incentive compensation structure in addition to base pay guidelines shown above. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=87641e63ac849f42
3,0c2916941ea43451,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Software QA Engineer - job post Soho Square Solutions San Diego, CA 92121 • Hybrid remote $40 - $47 an hour -  Contract Apply now Apply now save-icon Job details Salary $40 - $47 an hour Job Type Contract Key Responsibilities: Work with the SCRUM team to coordinate the development and execution of testing efforts. Create Automation Framework. Architect, implement, and manage automated test suites. Ability to create unit tests using C#. Ability to review and understand product specifications. Participate in reviews of specification refinements and test plans with SCRUM team. Provide accurate estimates for the amount of effort required for projects and tasks. Identify issues and write detailed bug reports during the release development cycle. Communicate and coordinate with SQA team working on other SCRUM teams to compare testing strategies and approaches. Ability to work with and test across multiple code branches. Basic Qualifications: Bachelor's degree and two years software development or test automation experience in C#. Preferred Qualifications: Proficient in object-oriented programming (C#) for QA test automation needs. Master’s degree. Five or more years' experience in Software development or SQA. Knowledge of QA methodology and Software development processes (Agile, SCRUM). Experience in test automation tools and frameworks. Full understanding of SQL and relational databases. Ability to operate and troubleshoot hardware instruments. Knowledge and experience with Microsoft TFS Azure DevOps. Debugging and software logging analysis/review. Experience in load/stress and performance testing and tools. Ability to work in a fast-paced environment with ability to multitask. Strong verbal and written communication skills. Ability to work well independently or in a team environment. Capable of understanding and documenting issues identified in software. Effectively manage bug report information and test status information. Experience with various types of testing (unit, system, integration, user acceptance, regression, usability, end to end testing). Ability to work with the Windows operating system. Job Type: Contract Pay: $40.00 - $47.00 per hour Experience level: 5 years Schedule: 8 hour shift Ability to commute/relocate: Lawrence, MA 01843: Reliably commute or planning to relocate before starting work (Required) Experience: SQL: 3 years (Preferred) Selenium: 3 years (Preferred) Test automation: 5 years (Preferred) Work Location: Hybrid remote in San Diego, CA 92121 If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=0c2916941ea43451
4,07b5cdf111b80911,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Robotics Automation Engineer- San Diego, CA- Only W2 - job post Techprism.inc San Diego, CA $61,501 - $152,683 a year -  Full-time, Contract Apply now Apply now save-icon Job details Salary $61,501 - $152,683 a year Job Type Full-time Contract Job Title: Robotics Automation Engineer Location: San Diego, CA contract position Key Qualifications: 5+ years of experience developing tools, robotic solutions, or building automated frameworks. Strong scripting skills in Python. Other Programming skills in at least one of C, C++, Swift, or Objective-C is a plus. Experience with designing and 3D printing fixtures for robotic automation. Familiarity with hardware and software interaction of embedded systems. Knowledge of iOS, macOS, or Linux. Working knowledge of Bluetooth protocols. Good understanding of SQA methodologies & practices. Strong communication and interpersonal skills Must be self-directed, analytical and work well in a large cross functional environment Job Description: We are looking for an experienced and motivated robotics engineer to work on robotic automation, testing infrastructure and tools. You will be a part of a dedicated and diverse team of people responsible for ensuring that our customers have a great experience with our products. You will work cross-functionally with firmware and software teams to build tools and frameworks for automation. In this role, you will: Work with teams to understand requirements for robotic tools and automation infrastructure. - Build end to end robotic test automation for audio products Design, develop, and support automation and robotic solutions for quality assurance testing. Collaborate with software, hardware engineers to design appropriate tests Education: - BS/MS in Computer Science or Electrical Engineering (or equivalent) Job Types: Full-time, Contract Pay: $61,501.26 - $152,682.77 per year Benefits: Dental insurance Health insurance Paid time off Vision insurance Schedule: 8 hour shift Monday to Friday Ability to commute/relocate: San Diego, CA 92027: Reliably commute or planning to relocate before starting work (Required) Experience: Manufacturing: 1 year (Preferred) Work Location: In person Health insurance If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=07b5cdf111b80911
5,2871690ca5d04820,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Xamarin Developer - job post Business Integra Inc 17 reviews San Diego, CA • Remote Contract Business Integra Inc 17 reviews Read what people are saying about working here. Responded to 75% or more applications in the past 30 days, typically within 12 days. Apply now Apply now save-icon Job details Job Type Contract Role:- Sr. Xamarin Developer Location:- SAN DIEGO, California (Remote) Duration:- 6 months End customer is in financial domain and will require a BG and fingerprint test. Key Responsibilities: Develop, maintain and enhance Xamarin-based mobile applications. Work with cross-functional teams to design, develop, and deploy mobile applications. Participate in code reviews to ensure that code meets quality standards. Collaborate with designers, product owners, and other stakeholders to ensure that application features meet customer needs. Provide technical guidance and mentorship to junior developers. Stay up-to-date with new technologies and industry trends. Requirements: Bachelor's degree in Computer Science or related field. Minimum of 5 years of experience in developing Xamarin-based mobile applications. Strong knowledge of Xamarin development tools and techniques. Experience with Xamarin.Forms, Xamarin.iOS, and Xamarin.Android. Experience with C# and .NET framework. Strong understanding of object-oriented programming principles. Job Type: Contract Schedule: Holidays Overtime Weekend availability Ability to commute/relocate: McLean, VA: Reliably commute or planning to relocate before starting work (Required) Experience: Computer networking: 1 year (Preferred) LAN: 1 year (Preferred) Security clearance: Confidential (Preferred) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=2871690ca5d04820
6,9b9592ff74bf616e,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Application Developer - Remote -- 12+ month contract - job post Locks Global Staffing LLC San Diego, CA 92101 • Remote $60 - $80 an hour -  Contract Apply now Apply now save-icon Job details Salary $60 - $80 an hour Job Type Contract The ideal candidate will have spent their most recent 3 years working in a Application Developer role on a variety of platforms where you were responsible for; Troubleshooting and resolving user application issues – such as; platform operability, data integrations, ETL, environment management, license configuration/assignment, security, single sign on, global dashboards, custom report configuration, data modelling, field creation, page layouts, validation rules, workflows, system batch processes, API’s, user management, notifications and email templates Communicating with business partners, process owners and subject matter experts to identify root causes of application issues Informing support requestors of the status and expected resolution time of open issues Escalating issues to appropriate IT teams and monitoring progress Interacting with Vendor’s (ISV) and assisting with diagnosis of non-customer owned platforms Assisting user SME’s with identifying work arounds Application maintenance and configuration Assisting with the “Top 10” trends of issues and outline improvement opportunities per quarter Participated in triage and analysis of incoming user issues Prioritized issues based on business impact, risk, architectural significance, and other factors Conducted team reviews of common issues and recommended resolution paths to include; technical bug-fixes, training reinforcement, IT escalations and documentation Ensure the teams work efforts align with business goals Manage customer/user expectations Applied best practices to support triage and user communication Collaborate with Product Owner(s) and Project Manager to complete Iteration and release planning, ensuring appropriate technical representation Supporting business process questions from end users Support and configuration activities Documenting application features Qualifications Bachelor's degree in CS, MIS, technical area or the equivalent combination of education and experience Preferred 3 years’ Salesforce experience in medium to large corporate environment Preferred 3+ years’ experience in administration and configuration of multiple cloud/server products Preferred Ability to exercise good judgment, decision making and creativity Ability to readily grasp complex architectural environments Ability to work from general direction in the development of detailed solutions. Must enjoy assisting others in supporting project needs Demonstrated analytical capabilities including complex technical problem solving, effective communication and organizational skills Experience in all phases of software development life cycle methodologies and processes. Demonstrated work performance in a high-performance self-directed team environment Ability to follow and adhere to standards and methodologies Experience in any of the following areas is a plus: Salesforce Service Cloud and Sales Cloud Implementations Performing business analysis for IT projects and/ or Agile experience Background with salesforce.com reporting tools If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=9b9592ff74bf616e
7,63201be13c4d1238,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Robotics Automation Engineer - job post Wingsoft Consulting LLC San Diego, CA Up to $60 an hour -  Contract Responded to 51-74% of applications in the past 30 days, typically within 13 days. Apply now Apply now save-icon Job details Salary Up to $60 an hour Job Type Contract Greetings, This is Deepak Sharma Technical recruiter from Wingsoft consulting LLC. I have urgent opening for Robotics Automation Engineer for San Diego, CA locations with one of our direct client. Please let me know if you or anyone interested and available for this role!! Title: Robotics Automation Engineer – W2 role Location: San Diego, CA Duration: Long term Contract Job Description: We are looking for an experienced and motivated robotics engineer to work on robotic automation, testing infrastructure and tools. You will be a part of a dedicated and diverse team of people responsible for ensuring that our customers have a great experience with our products. You will work cross-functionally with firmware and software teams to build tools and frameworks for automation. In this role, you will: Work with teams to understand requirements for robotic tools and automation infrastructure. - Build end to end robotic test automation for audio products Design, develop, and support automation and robotic solutions for quality assurance testing. Collaborate with software, hardware engineers to design appropriate tests Key Qualifications: 5+ years of experience developing tools, robotic solutions, or building automated frameworks. Strong scripting skills in Python. Other Programming skills in at least one of C, C++, Swift, or Objective-C is a plus. Experience with designing and 3D printing fixtures for robotic automation. Familiarity with hardware and software interaction of embedded systems. Knowledge of iOS, macOS, or Linux. Working knowledge of Bluetooth protocols. Good understanding of SQA methodologies & practices. Strong communication and interpersonal skills Must be self-directed, analytical and work well in a large cross functional environment Education: - BS/MS in Computer Science or Electrical Engineering (or equivalent) Job Type: Contract Pay: Up to $60.00 per hour Schedule: 8 hour shift On call Overtime Ability to commute/relocate: San Diego, CA: Reliably commute or planning to relocate before starting work (Required) Experience: Manufacturing: 1 year (Preferred) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=63201be13c4d1238
8,40492d17562139e9,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Developer III - job post Harvey Nash 43 reviews San Diego, CA $41.12 - $87.21 an hour -  Contract Harvey Nash 43 reviews Read what people are saying about working here. Apply now Apply now save-icon Job details Salary $41.12 - $87.21 an hour Job Type Contract Job Description: REQUIRED SKILLS Bachelor Degree in Engineering, Computer Science, Mathematics etc. Demonstrated analytical and quantitative skills and ability to use hard data and metrics to back up assumptions and develop business cases Understanding of the full Software Development lifecycle Experience developing products for customer facing end users 3+ Years of programming experience with at with Java 3+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems. PREFERRED SKILLS Experience building and maintaining enterprise scale (Terabyte - Exabyte) data pipelines. Experience using modern open source technologies and cloud services (SNS, SQS, MSK, ECS, EC2, DynamoDB, Kinesis, EMR, Kafka, Flink, Spark) Experience with modern compression technologies (Orc, Spark) Experience working with customers to model and onboard datasets to fit customer requirements. Experience developing data pipeline parsers. (Scalia preferred) Excellent verbal and written communication skills with the ability to present complex technical information concisely to a variety of audience. Job Type: Contract Salary: $41.12 - $87.21 per hour Schedule: Monday to Friday Experience: REST: 1 year (Preferred) Java: 1 year (Preferred) Work Location: On the road If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=40492d17562139e9
9,c3f7af41f2c4e096,Software Engineer,"San Diego, CA",MID_LEVEL,EXSNN|FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Sr. SAS Programmer - job post Katalyst Healthcares & Life Sciences San Diego, CA Contract Apply now Apply now save-icon Job details Job Type Contract Responsibilities: Following the Study Data Tabulation Model (SDTM) Implementation Guide, write specifications for SDTM datasets. Following statistical analysis plans and the Analysis Data Model (ADaM) Implementation Guide, write specifications for analysis datasets. Following specifications develop algorithms and write programs to create datasets. Produces data listings, summary tables, and graphs using SAS software. Independently checks data listings, summary tables, and graphs. Import and export SAS data. Assist data management group in performing data edit checks. Understand and conducts work consistent with GCP, ICH, 21 CFR part 11, internal SOPs and training, and international regulatory requirements. Play an active role in taking project solutions and generalizing them for the Biostatistics group. Interact with the project statistician and guides other programmers participating on a project team. Requirements: Bachelor's degree in statistics, computer science, or a similar quantitative field; an equivalent combination of relevant education and applicable job experience may be considered. Experience in programming with the Statistical Analysis System (SAS) beyond classroom work is required. Minimum of 5 years' experience in clinical statistical programming within the pharmaceutical or related industry (biotechnology, medical device, Clinical Research Organization (CRO)). SAS Certified Base and/or Advance Programmer experience is preferred. Proven experience in SAS programming including base SAS, SAS/Stat, SAS/Graph, macros, and ODS. Experience with SDTM and ADaM industry data standards. Exposure to statistical graphics software. Good communication skills and attention to detail are crucial. Proven ability to handle multiple tasks. Able to assert own ideas and persuade others through effectively consolidating, evaluating, and presenting relevant information. Skilled at promoting team cooperation and a commitment to team success. Adept at seeing change as an opportunity to improve business performance and campaigning for it when necessary. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Diego%2C+CA&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=c3f7af41f2c4e096
