,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,6824e8dc1bfb313d,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Software Engineer - job post Fortinet 149 reviews Chicago, IL Full-time Fortinet 149 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Full-time Job Responsibilities: • This person will participate in the development and maintenance of the network security product suite • The candidate will be responsible for the design, implementation and maintenance or core platform modules of the appliances • The candidate will be responsible for all aspects of the software development life cycle for the applicable projects, including gathering requirements, design, implementation and deployment • This position requires software development skills focusing on embedded systems, system administration, scalability and performance • Ownership of significant areas of the code for both new feature/functionality development as well as to maintain/redesign of the existing areas of the products • Continuous focus and contribution in the areas of performance, availability & scalability, reliability, and maintainability of the product Job Requirements: • C programming on Linux environment • Good problem solving and debugging skills • Familiar with system installations, configurations, and troubleshooting • Familiar with TCP/IP networking • Good knowledge of cryptography/PKCS is a plus • Good knowledge of software integration and SDK development • Good communication (written and verbal) Educational Requirements: • Bachelor’s degree or advanced in CS, EE or similar fields #LI-BHAVYA #GD",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=6824e8dc1bfb313d
1,88f2c6b9f273186e,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Project Engineer Process Automation (Entry Level) - job post Schneider Electric 5,106 reviews 500 W Madison St Ste 1700, Chicago, IL 60661 Full-time Schneider Electric 5,106 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Full-time Job Description: Schneider Electric has an opportunity for a Software Engineer Process Automation professional in our Chicago, IL location, supporting our ProLeit Corp. subsidiary. This is a great opportunity to work within a small growing entity as part of the larger Schneider Electric corporation. New College Grads are encouraged to apply! What will you do? Plan, design, and execute engineering and commissioning work for ProLeiT’s U.S. based business in-house and on-site (25% travel). Provide software programming support in complex process automation setups, primarily in the brewing and food industry. Perform other duties adjacent to your responsibilities as Project Engineer that may be reasonably assigned to you by your manager. What qualifications will make you successful? Experience in the implementation of Process Control Software preferably in the food industry Knowledge of PLC and batch system programming experience. Microsoft SQL programming experience is preferred. Performing of software engineering tasks at the office to optimize production programs based on customer requirements and specifications. Commissioning of our process control systems and MES solutions on client sites in the USA and Canada. Implement changes with minimal production shutdowns or adverse effects on running productions. Supporting with on-the-job training for customers and for new engineers in the office. Bachelor's Degree or higher in a related process discipline. Qualifications: Let us learn about you! Apply today. About Our Company: Why us? Schneider Electric is leading the digital transformation of energy management and automation. Our technologies enable the world to use energy in a safe, efficient and sustainable manner. We strive to promote a global economy that is both ecologically viable and highly productive. €25.7bn global revenue 137 000+ employees in 100+ countries 45% of revenue from IoT 5% of revenue devoted for R&D You must submit an online application to be considered for any position with us. This position will be posted until filled It is the policy of Schneider Electric to provide equal employment and advancement opportunities in the areas of recruiting, hiring, training, transferring, and promoting all qualified individuals regardless of race, religion, color, gender, disability, national origin, ancestry, age, military status, sexual orientation, marital status, or any other legally protected characteristic or conduct. Concerning agencies: Schneider Electric does not accept unsolicited resumes and will not be responsible for fees related to such.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=88f2c6b9f273186e
2,2bc002ed081e0054,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Front-End Developer - job post ArtVersion Chicago, IL Full-time You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Full-time ArtVersion is a leading web design company from Chicago with a global footprint and national recognition for its web design capabilities. We help brands solidify their communications and visual identities to elevate user experiences. If you’re looking for a place where you can take charge and have support from a cross-functional team that promotes autonomy, innovation, strong culture and good design, please drop us a line. Our success relies upon team members working together to reach a common goal. Our rich diversity makes us unique, creative, innovative, and competitive, which helps us better serve our clients. That’s why we are committed to cultivating an inclusive workplace that nurtures creative thinkers regardless of race, ethnicity, age, religion, gender identity, or sexual orientation. Our web development department is looking to add a Front-End Developer to our team. As we are looking to expand our collective locally at this time, this career opening is for Chicagoland candidates only. Responsibilities Produce functional websites Utilize GitHub Work with strategy and creative teams from the start of a design to production and launch Involved in site architecture, process, and planning Follow web best practices, including usability and accessibility standards Write and document clean code Knowledge in the WP, Webflow and Drupal theming Qualifications Bachelor’s Degree, preferably in Computer Science Fluency in Angular, CSS3 and HTML5 Experience with WordPress Self-management skills Excellent communication (verbal and written), facilitation, and interpersonal skills The ability to manage multiple tasks in a fast-paced, high-energy environment Ability to work collaboratively and independently A passion for building relationships and providing outstanding customer service Job Benefits Healthcare Insurance Vision Insurance Paid Holidays Sick Leave Paid Vacation Maternity and paternity bonus Career development and advancements Borrow time off – Against time you haven’t accrued yet Contacts 11 N Skokie Hwy, Suite 300, Lake Bluff, IL 60044 Please call us at (847) 279-8999 extension 4, for any questions in regards to employment opportunities or if you need unique accommodation for a disability. COVID-19 Update: Currently, most of our employees are working remotely. Apply now First and Last Name* Email Address* Phone Number* City* Cover Letter* Portfolio of Work Resume (Upload PDF format only) ADD FILE Required fields SEND APPLICATION",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=2bc002ed081e0054
3,e99c283116413027,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Front End / HTML Developer - job post Lifecycle Digital Marketing 16 reviews 1 Transam Plaza Dr, Oakbrook Terrace, IL 60181 Full-time Lifecycle Digital Marketing 16 reviews Read what people are saying about working here. Responded to 51-74% of applications in the past 30 days, typically within 11 days. Apply now Apply now save-icon Job details Job Type Full-time Overview We are looking for a qualified Front-end developer to join our IT team and work closely with our creative department. You will be responsible for building the ‘client-side’ of our web applications. You should be able to translate our company and customer needs into functional and appealing interactive applications. If you’re interested in turning molding creatives into an attractive user experience, working closely with other team members, and moving forward in your career, then this job is for you. We expect you to be a tech-savvy professional, who is curious about new digital technologies and aspires to combine usability with visual design. Ultimately, you should be able to create a functional and attractive digital environment for our company, ensuring a great user experience. Responsibilities Proficiency in several programming languages, like HTML, to create user-friendly web pages Adaptable skill-set to work on multiple types of website platforms Maintain and improve website Optimize creatives for mobile and speed depending upon website placement Collaborate with back-end developers and web designers to improve usability Get feedback from, and build solutions for, users and customers Write functional requirement documents and guides Create quality mockups and prototypes Audit website user experience Help team with troubleshooting Ensure client brand consistency Stay current on emerging technologies Create and maintain Google Analytics properties for clients Create and manage Google Tag Manager containers for clients Recommended Background Proven work experience as a Front-end developer Hands-on experience with markup languages Experience with JavaScript, CSS and jQuery Experience with Google Apps Script is a plus Familiarity with browser testing and debugging In-depth understanding of the entire web development process (design, development, and deployment) Understanding of layout aesthetics Knowledge of SEO principles Familiarity with software like Adobe Suite, Photoshop and content management systems An ability to perform well in a fast-paced environment Excellent analytical and multitasking skills BSc degree in Computer Science or relevant field Job Type: Full-time Benefits: Health insurance Paid time off Schedule: 8 hour shift Ability to commute/relocate: Oakbrook Terrace, IL 60181: Reliably commute or planning to relocate before starting work (Required) Education: Bachelor's (Preferred) Work Location: One location Health insurance If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=e99c283116413027
4,0958554e1c0a3658,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Java Software Engineering - job post AMBC Technologies Chicago, IL Full-time You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Full-time Job Description As a member of our Software Engineering Group, we look foremost for people who are passionate about solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You’ll work in a collaborative, trusting, thought-provoking environment—one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally. This role requires a wide variety of strengths and capabilities, including: BS/BA degree or equivalent experience Advanced knowledge of application, data, and infrastructure architecture disciplines Understanding of architecture and design across all systems Working proficiency in developmental tool-sets Knowledge of industry-wide technology trends and best practices Ability to work in large, collaborative teams to achieve organizational goals Passionate about building an innovative culture Proficiency in one or more modern programming languages Understanding of software skills such as business analysis, development, Job Information Industry IT Services City Chicago State/Province Illinois Country United States Zip/Postal Code 60603",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=0958554e1c0a3658
5,ceab0fcb0494d665,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Full Stack Developer- NodeJS/VueJS/ReactJS - job post Egen Solutions 7 reviews 40 Shuman Blvd, Naperville, IL 60563 Egen Solutions 7 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Egen is a data engineering and cloud modernization firm helping industry-leading companies achieve digital breakthroughs and deliver for the future, today. We are catalysts for change who create digital breakthroughs at warp speed. Our team of cloud and data engineering experts are trusted by top clients in pursuit of the extraordinary. An Inc. 5000 Fastest Growing Company 7 times, and recently recognized on the Crain’s Chicago Business Fast 50 list, Egen has also been recognized as a great place to work 3 times. The Application Development team's tech stack can consist of ReactJS, Angular, or VueJS on the front end and also includes Typescript, NodeJS, Express, NestJS PostgreSQL, RESTful Microservices, AWS (SQS & Lambda). In this role, you will be leveraging your well-versed knowledge of software engineering principles and system design along with a team of interesting and super-smart engineers to solve new and hard-to-solve business problems with elegant software. You will constantly challenge yourself (and others) to be innovative in your approach to bring concepts and designs to life and be committed to lifelong technology (and everything) learning. Required Experience: Minimum of Bachelor’s Degree or its equivalent in Computer Science, Computer Information Systems, Information Technology and Management, Electrical Engineering or a related field. Must have experience with Typescript, NodeJS, and/or Express Strong preference to experience with ReactJS, Angular, VueJS, and strong Node.js or Typescript experience Have experience with and curiosity of agile and lean philosophies Have experience working and a strong understanding of object-oriented programing and browser technologies Driven to expand and grow beyond what you already know and have already accomplished and eager to contribute in a fast-paced, learning hungry environment Commitment to detail...bugs wreck your sleep Ability to see and communicate your ideas to clients and the team Nice to have's (but not required): NestJS, TypeORM AWS (SQS and Lambda) React Native/React Router/Redux Elasticsearch",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=ceab0fcb0494d665
6,3fea20bb6acb3af4,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Community Engagement Applications Web Developer - job post HNTB Corporation 208 reviews Chicago, IL 60684 $80,897 - $126,531 a year -  Full-time HNTB Corporation 208 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Salary $80,897 - $126,531 a year Job Type Full-time What We're Looking For This position can be located at a variety of HNTB office locations – including, but not limited to, Chicago, Boston, Austin, Denver, Kansas City – and is open to any candidates living near cities where HNTB has an office location. Visit https://www.hntb.com/locations/ for a list of all office locations. This candidate will be working within the HNTB’s Digital Innovations Solutions Group on the Community and Engagement Solutions Team. Comprised of geospatial system developers, planners and engagement experts, this team works with the most innovative geospatial applications in the transportation industry. The Community and Engagement Solutions Team implements and manages enterprise GIS solutions, applications, and analytic dashboards. This team works hand-in-hand with other HNTB digital solutions team members and experts to support innovative engagement solutions with a focus on equitable community outreach, urban mobility and transportation planning. This candidate will be working alongside team members in designing, developing, configuring, testing, implementing, and maintaining web applications/systems related to public engagement, equity analysis, and community and urban mobility. The right candidate will be able to work on and prioritize multiple projects at one time, as well as have skills in multiple technical environments. What You’ll Do: Develops moderately complex new applications based on the project requirements document and an understanding of client needs. May lead small projects of limited scope and complexity. Designs user interfaces for web-based applications based on an understanding of data use and client need. Provides user support and solves moderately complex technical problems with legacy applications or systems. Meets with business and technology staff to understand and document system requirements. Thoroughly documents and tests all work produced. Develops programming specifications, logic flow charts and process diagrams. Codes, tests, debugs and refines programs on multiple applications at a moderate difficulty level. May review work performed by junior staff. Continually evaluates work processes and contributes to technology, methodology and process standards. Performs other duties as assigned. What You’ll Need: Bachelor's degree in Computer Science, Information Technology, or other related degree 2 years related experience In lieu of education, 6 years related experience What You'll Bring: Technical Excellence – an understanding of and desire to support and develop existing and future digital solutions. Positivity – approach a challenge and task with a can-do and enthusiastic attitude, seeking innovative and creative ways to complete tasks and deliver what the client needs. Collaborative – work with developers and digital innovation team members across multiple sections and departments to develop solutions for project teams and clients. What We Prefer: Experience developing solutions using C# and .NET Core. Experience using Angular JS and Angular. Experience creating responsive designs targeting a wide range of devices and formats. Experience with JavaScript, CSS, and design frameworks such Material Design or Bootstrap. Understanding of cross-browser/platform issues and web security. Knowledge of best practices in web design and development. Experience deploying cloud-based web applications with AWS and/or Azure. Experience with agile development and systems engineering life cycles. Knowledge of solutions related to accessibility and ADA compliance is a plus. Additional Information Click here for benefits information: HNTB Total Rewards Click here to learn more about EOE including disability and vet Visa sponsorship is not available for this position. \#JK #Technology . . . . The approximate pay range for Colorado is $80,896.98 - $126,531.18. Please note that the pay range provided is a good faith estimate for the position at the time of posting. Actual compensation will be dependent on factors, including but not limited to, the individual’s qualifications, experience, knowledge, skills, and abilities as well as physical work location within the state. . . . NOTICE TO THIRD-PARTY AGENCIES: HNTB does not accept unsolicited resumes from recruiters or agencies. Any staffing/employment agency, person or entity that submits an unsolicited resume to this site does so with the understanding that the applicant's resume will become the property of HNTB. HNTB will have the right to hire that applicant at its discretion and without any fee owed to the submitting staffing/employment agency, person or entity. Staffing/employment agencies who have fee agreements with HNTB must submit applicants to the designated HNTB recruiter to be eligible for placement fees. Job Type: Regular Full/Part Time: Full time Job Category: Technical Group ReqID: R-13981",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=3fea20bb6acb3af4
7,b6c62d84448a2a4e,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Embedded Software Engineer - job post CNH Industrial 1,321 reviews Burr Ridge, IL • Remote Full-time CNH Industrial 1,321 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Full-time Overview: CNH Industrial is a world-class equipment and services company dedicated to advancing the noble work of agriculture and construction workers. Driven by our shared purpose of Breaking New Ground, we are passionate about bringing Innovation, Sustainability, and Productivity to all that we do. As a truly global company, CNH Industrial’s 37,000+ employees form part of a diverse and inclusive workplace, focused on empowering customers to grow, and build, a better world through our core brands: Case IH, STEYR, New Holland Agriculture, CASE, and New Holland Construction. In Precision Technology, we make iron smarter. Our team members deliver innovative solutions helping our customers to be more productive, save time, lower costs, and to operate sustainably. From vehicle displays, application controls, steering solutions, digital services and telematics, to fully autonomous driverless technology, we develop solutions that solve challenges for customers around the world. Responsibilities: As an Embedded Software Engineer you will design, develop, and evaluate software for embedded systems from concept through production stage, and make modifications as needed. Research, write, develop, test, and evaluate embedded software programs. Work with teams to facilitate deployment related to embedded software programs. Determine purpose, application, and feasibility of new or enhanced integration between software and hardware. Create and update documentation for designs, and all phases of the project. Work with external customers to troubleshoot and solve problems. Coordinate engineering efforts and provide engineering assistance to internal teams or external customers. Keep abreast of new developments in the fields of engineering design, methods, and applications. May provide or assist with training needs as it relates to new or existing software. May assist with quote or request for quote process. Demonstrates support for company culture in their daily actions and behaviors. Maintain a clean and safe work area. Follow established safety and ergonomic standards. May be called upon to perform comparable duties of a similar or related nature and/or assist in other areas as needed. Learning, understanding, continuously improving, and promoting the quality management system in accordance with ISO standards. Position Pays $101,200 to $146,050. This position is eligible for the company bonus plan ( Actual salaries will vary and will be based on various factors, such as skill, experience and qualification for the role.) Qualifications: Engineer with 2+ years of career experience, with Bachelors' degree in Engineering. 1+ years experience with Master's degree. Or equivalent combination of education and experience. Experience in programming languages, such as C or C++. Experience with real time operating systems. Ability to apply design theory and methodology. High level of customer service skills. Knowledge of manufacturing techniques is preferred. Well-developed problem analysis and problem-solving techniques. Proficiency with a computer, including use of Microsoft Word and Excel. Team player who is self-motivated and has ability to work with minimal supervision. Ability to communicate effectively with team members and leadership staff. Travel may be necessary, based on position. US Citizenship may be required, based on position. CNH Industrial offers a wide variety of benefits that not only encourages wellness and preventive care, but we also provide the right tools and programs to help you achieve it. Our benefits package includes medical, dental, vision, disability, and life insurance. Our industry leading 401k will support you in meeting your retirement objectives. Additional benefits include paid parental leave, flexible work policies, opportunities for self-development and paid leave for specific activities. #LI-Remote #LI-AR3 EEO: US applicants: CNH Industrial is an equal opportunity employer. This company considers candidates regardless of race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status. Applicants can learn more about their rights by viewing the federal ""EEO is the Law"" poster and its supplement here. CNH Industrial participates in E-Verify and will provide the federal government with your Form I-9 information to confirm that you are authorized to work in the U.S. You can view additional information here. If you need reasonable accommodation with the application process, please contact us at narecruitingmailbox@cnhind.com. Read about our company’s commitment to pay transparency by clicking this link: pay transparency notice. Canada applicants: CNH Industrial is an equal opportunity employer. This company considers candidates regardless of race, colour, religion, sex, sexual orientation, gender identity, nationality, place of origin, disability, marital status, family status, age, or any other ground prohibited by applicable provincial human rights legislation.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=b6c62d84448a2a4e
8,7ab7fad5fce2758a,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Software Engineer - job post Argo Software Engineering 2150 E Lake Cook Rd, Buffalo Grove, IL 60089 Full-time You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Full-time Designs, develops, and tests software components of trading platform for ATS (alternative trading system); analyzes concepts of derivative securities, trading strategies, spreads, and options to develop computer software and hardware solutions for ATS; develops and manages trading platform front-ends to adapt to changing market demands; applies knowledge of advanced mathematics and computer science topics to create and/or apply new cutting-edge technology. Uses C#/C++, T-SQL, XML, FIX, Reflection, Network communication, .Net 3.5-4.0, SQL Server 2005, Visual Studio (2005 and 2008), SVN, AQTime, STL, Boost, ACE. Requirements: BS in Computer Engineering & 3yrs experience in job offered subsequent to the attainment of BS in all of above as well as financial system development (order routing, market data distribution, risk management, FIX protocol); writing high performance multithreaded server-based applications and communication protocols. 40hrs/wk, 9-5. Job in Buffalo Grove, IL. Applicants must show proof of legal authority to work in the U.S. Report job",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=7ab7fad5fce2758a
9,5b13d25f1039fa4a,Software Engineer,"Chicago, IL",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,fulltime,"Jr. Web Developer - job post Kane County Government 25 reviews 719 S Batavia Ave, Geneva, IL 60134 $50,000 - $55,000 a year -  Full-time Kane County Government 25 reviews Read what people are saying about working here. Apply now Apply now save-icon Job details Salary $50,000 - $55,000 a year Job Type Full-time Description The Junior Web Developer's role is to build the operations end of the organization's Web/SharePoint sites and keep them running smoothly. This includes building, testing and implementing new Web pages and sites; integrating sites with back end applications; migrating legacy applications to the Web; and performing day-to-day administration of the organization's Web portfolio. Use of a variety of Web development languages is required. Responsibilities ​ * Strategy & Planning Develop and communicate Web site usage and security policies and standards to all users. Utilize policies and procedures for publishing Web pages and applications in conjunction with content creators. Operational Management Assisting with build outs of Web development projects, including intranets, extranets and SharePoint. Develop, code, install, test, debug, and document Web applications using appropriate editors and DevOp tools. Creating reports, BI dashboards, data extraction and integrations. Update Web pages to ensure site accuracy and currency. Work on projects that are moderately complex and may involve interfaces across diverse hardware platforms with multiple programming languages, development tools or data access tools. Testing security of all Web sites and related applications. Converting video, audio, written, and graphic components into compatible formats for the web. Perform periodic Web site audits. Run and monitor software performance tests on new and existing programs for the purpose of correcting defects, performance tuning and general debugging. Perform preventative maintenance. Monitor and report on Web site traffic and performance. Performs miscellaneous job related duties as assigned. Position Requirements Formal Education & Certification Current perusing or accomplished College diploma or university degree in the field of computer science and/or two years equivalent work experience. Certifications – MTA or MCSA. Knowledge & Experience Working knowledge of Web technologies, protocols, and tools including Visual Studio, bootstrap, SSRS, SharePoint. Understanding of Internet programming languages, including C#, JavaScript, SQL and .NET Core. Experience with computer graphic and multimedia design. Understand structuring, developing, and implementing interactive corporate Web sites. Ability to multitask, prioritize and organization skills. Knowledge of database development, including SQL Server, SSRS, SSIS. Experience in gathering and analyzing business requirements. Good understanding of the organization's goals and objectives. Personal Attributes Working knowledge of applicable data privacy practices and laws. Excellent written and oral communication skills. Excellent interpersonal skills. Ability to present ideas in business-friendly and user-friendly language. Highly self-motivated and directed. Keen attention to detail. Proven analytical and problem-solving abilities. Ability to effectively prioritize and execute tasks in a high-pressure environment. Very strong customer service orientation. Experience working in a team-oriented, collaborative environment. Working Conditions 40-hour on-site work week. On-Call Availability Ability to walk, bend, kneel, stand, and/or sit for an extended period of time Dexterity of hands and fingers to operate a computer keyboard, mouse, power tools, and to handle other computer components. Sitting for extended periods of time. Standing for extended periods of time. Lifting and transporting of moderately heavy objects, such as computers and peripherals. Ability to lift and move 30 pounds without assistance. Ability to legally operate a motor vehicle. Ability to pass a criminal background check. Ability to work in all Kane County building environments. Ability to obtain LEADS Certification.​ Job Type: Full-time Pay: $50,000.00 - $55,000.00 per year Benefits: Dental insurance Flexible spending account Health insurance Paid time off Retirement plan Vision insurance Schedule: 8 hour shift Ability to commute/relocate: Geneva, IL 60134: Reliably commute or planning to relocate before starting work (Required) Experience: SQL: 1 year (Preferred) License/Certification: Driver's License (Required) Work Location: One location Health insurance If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28fulltime%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_h2sZgAXAQABhSZw72h4RPUcdC-iiMi96ALV6MgAAA&vjk=5b13d25f1039fa4a
