,job_id,job_title,location,experience,education,job_type,job_description,job_link
10,857269bc02334173,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"IoT (Internet of Things) Engineer - job post Global Software Resources 4 reviews San Ramon, CA 94582 $75 - $85 an hour -  Contract Global Software Resources 4 reviews Read what people are saying about working here. Responded to 51-74% of applications in the past 30 days, typically within 11 days. Apply now Apply now save-icon Job details Salary $75 - $85 an hour Job Type Contract Hi, We are hiring IoT Engineer at San Ramon, CA. THIS IS W2 CONTRACT POSITION, NO THIRD-PARTY VENDOR PLEASE Job Title: IoT (Internet of Things) Engineer Location: San Ramon, CA Duration: April 03,2023 – October 02, 2023 Pay Rate: $75.00 --$85.00/hr. W2 ACTUAL ROLE: IoT (Internet of Things) Engineer *LOCAL CANDIDATES ONLY: Onsite required during engineering and testing, but can be remote when not testing. San Ramon is the current lab, but the team will be moving a few miles to Dublin in May. TOP THINGS: - IoT (Internet of Things) experience - Hands on engineering experience - software / data experience. *Client laptop will be provided and all necessary computer equipment. Qualifications Minimum BA/BS in Business, Engineering, Computer Science/Information Systems or equivalent 1-3 years of mixed experience in IoT – architecture, development, system administration and operations Ability to work independently, and hands on Ability to be creative. Firm understanding of IoT architecture and principles. Proficient knowledge of sensors In-depth understanding of computer programming and network security Knowledge of machine learning and AI Familiarity with Big Data and machine learning algorithms Knowledge of device and data security Experience working with front-end and back-end systems. Experience with custom-build firmware and hardware. Well-versed with multiple programming languages such as Embedded-C, Embedded C++, JavaScript and Python Work and collaborate well with teams Strong communication skills Strong analytical and problem-solving skills Responsibilities Understand user requirements Engineer innovative ideas to solve business problems Configuring devices, sensors, and software Researching, creating, testing, and documenting IoT solutions Designing, coding, and testing features of IoT devices Providing solutions to issues related to the connection of networks and platforms Designing platform solutions that are cloud-compatible and work with IoT applications Developing software that allows IoT devices to function and connect to other devices Regards, Dominic Savio 925-557-1057 Job Type: Contract Pay: $75.00 - $85.00 per hour Schedule: 8 hour shift Ability to commute/relocate: San Ramon, CA 94582: Reliably commute or planning to relocate before starting work (Required) Experience: AWS: 1 year (Preferred) ASP.NET: 1 year (Preferred) APIs: 1 year (Preferred) Work Location: In person If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&vjk=857269bc02334173
11,ec273367d6937998,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Java-UI-Developer - job post Celandyne Software Solutions Santa Clara, CA 95050 Contract You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Contract Date of Posting: 08/24/2017 Terms: C2C/W2 Contract Duration: 6 Months Number of Positions Available: 1 Job Description: Ameriprise Mobile Onsite and Ameriprise UIHandson experience in JavaScript clientside patternslibraries and writing Single Page Applications SPA and should also have experience on AJAX, REST, JSON. Experience in Javascript frameworks ReactJS, Backbone, Angular experience. Should have worked with JavaScript extensively to fetch data, create and fill models, display views, SASS, HTML5, CSS3. Skills: ANGULARJS2 Java ALL NodeJs Education and Experience: Bachelor’s degree in computer science or equivalent relevant academic qualifications. Experience in consuming web services using JSON XML Experience in leading a small group of team members Experience in consuming web services using JSON XML Experience in leading a small group of team members",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&vjk=ec273367d6937998
12,1632c814198eca51,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Embedded Software Engineer - job post Geologics Corporation 30 reviews Sunnyvale, CA $45 - $59 an hour -  Contract Geologics Corporation 30 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Salary $45 - $59 an hour Job Type Contract P osition Title : Embedded Software Engineer Onsite Location: Sunnyvale, CA Required: Top Secret Clearance Rate: $45.00 - $59.00 Hourly / W2 Hourly Contract only with Limited Benefits No 1099, No third parties, no C2C . No exceptions (Sorry). Geologics is seeking an Embedded Software Engineers with a Top Secret Clearances in the Sunnyvale, CA area to plan, conducts and coordinates software development activities. Minimum Qualifications: Bachelor's Degree with 6-11 yrs experience or Masters with 4-9 yrs experience Active Top Secret Clearance with the ability to obtain and maintain a TS/SCI Clearance Familiar with embedded software development using C/C++, Object Oriented Design and Real-time programming constructs Experience in implementation in an object oriented environment and mastery of OO / UML / C++ Desired Skills Detail-oriented and accountable during the design phase for organizing and closing peer reviews Experience developing real-time embedded software in an Agile development environment Experience with single board computers and real-time operating systems Experience with Wind River VxWorks 6.x/7.x Familiarity with embedded and closed loop software systems, and the verification thereof in both software simulation/emulation and hardware-in-the-loop systems Experience with hardware/software integration Familiarity with spacecraft subsystems, hardware, telemetry, command & control Familiarity with Simulink, MATLAB, or Python, Git, JIRA Experience in a fast-paced, team oriented, rapidly changing environment Demonstrated excellent initiative, written and verbal communication skills Ability to synthesize design elements for complex architectures Rates listed are not a guarantee of salary/rate. Rate offered at time of hire will depend on many factors including education, experience, interview results and skill level GeoLogics is an Equal Opportunity/Affirmative Action Employer that is committed to hiring a diverse and talented workforce. EOE/Disability/Veteran Meredith Baldwin Recruiter (703) 891-6115 mbaldwin@geologics.com #CJ",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&vjk=1632c814198eca51
13,1c2985e0f4188175,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Android and iOS Mobile Developer - A4416 - job post Nisum 77 reviews Pleasanton, CA $135,000 - $150,000 a year -  Full-time, Contract Nisum 77 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Salary $135,000 - $150,000 a year Job Type Full-time Contract Location: Pleasanton, California Team: Enterprise Services Work Type: Full Time / Contract Nisum is a leading global digital commerce firm headquartered in California, with services spanning digital strategy and transformation, insights and analytics, blockchain, business agility, and custom software development. Founded in 2000 with the customer-centric motto “ Building Success Together® ,” Nisum has grown to over 1,800 professionals across the United States, Chile,Colombia, India, Pakistan and Canada. A preferred advisor to leading Fortune 500 brands, Nisum enables clients to achieve direct business growth by building the advanced technology they need to reach end customers in today’s world, with immersive and seamless experiences across digital and physical channels. What You’ll Do Drive innovation and design solutions for consumer-facing Android mobile applications Provide technical leadership in the end-to-end design, development, and testing of solutions Work with technical leads, managers, and Product stakeholders to define and manage the technical roadmap Prepare and present potential technical solutions and advise the business on approach and tradeoffs Work with developers, business analysts, and subject matter experts to understand the complex technological system to produce integrated end-to-end solution options Provide high-level effort estimates in the absence of detailed requirements Communicate solution approaches to architects, project teams, and other stakeholders Keep up to date on cutting-edge technologies and effectively incorporate that knowledge into our platform roadmap, design, and implementation What You Know iOS/Android experience or a full stack developer who is willing to learn mobile development Proficient with React, Node, Java For senior levels, a person needs to have the mobile design experience Should have worked with large-scale systems Should have experience in developing android mobile applications that customer-facing Experience in developing applications with barcode scanning capabilities is a big plus Retail experience is good Education 4-year degree (Computer Science, Information Systems, or related functional field) and/or equivalent combination of education or work experience Compensation Band $135-150K per year Nisum is an Equal Opportunity Employer and we are proud of our ongoing efforts to foster diversity and inclusion in the workplace.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&vjk=1c2985e0f4188175
14,9e34746473ec3457,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Site Reliability Engineer - AB4351 - job post Nisum 77 reviews Pleasanton, CA $120,000 - $140,000 a year -  Full-time, Contract Nisum 77 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Salary $120,000 - $140,000 a year Job Type Full-time Contract Location: Pleasanton, California Team: Engineering Services Work Type: Full Time / Contract Nisum is a leading global digital commerce firm headquartered in California, with services spanning digital strategy and transformation, insights and analytics, blockchain, business agility, and custom software development. Founded in 2000 with the customer-centric motto “ Building Success Together® ,” Nisum has grown to over 1,800 professionals across the United States, Chile,Colombia, India, Pakistan and Canada. A preferred advisor to leading Fortune 500 brands, Nisum enables clients to achieve direct business growth by building the advanced technology they need to reach end customers in today’s world, with immersive and seamless experiences across digital and physical channels. What You’ll Do Working on Analytical Data on River/Lake systems like Snowflake will be highly preferred. Should be able to design new tools to monitor and intelligent alerts that help discover failures/issues in a timely fashion and work with engineers to identify the root causes and fix problems. ServiceNow or similar ITSM Service Management tools Work in an e-Commerce retail environment. Work with configuration management tools such as Ansible, Chef, and Puppet What You Know Azure Cloud experience – Preferentially PCF on Azure, but Kubernetes is also good. Understanding of KQL (Kusto Query Language) which is used to derive alerts and dashboards from Azure logs (it is a similar idea to Splunk, but this is built into Azure). Understanding NoSQL databases and some experience doing MongoDB queries against collections in these databases. We use COSMOS on Azure, but the MongoDB interface works. General “pre-Cloud” knowledge; i.e. basic understanding of networking concepts, HTTP request/Response, Relational DB / SQL querying, and ability to write or at least read Java code to some extent. Experience or willingness to do application support. This includes the ability and desires to debug problem scenarios and the drive and willingness to respond to urgent situations in “off hours”. Education Bachelor’s degree in Computer Science, Information Systems, Engineering, Computer Applications or related field. Compensation Band $120-140k per year Nisum is an Equal Opportunity Employer and we are proud of our ongoing efforts to foster diversity and inclusion in the workplace.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&vjk=9e34746473ec3457
15,5c1da0d026bb05a3,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Hardware Test Automation engineer - job post Denken Solutions Inc 26 reviews Foster City, CA 94404 $58 - $60 an hour -  Contract Denken Solutions Inc 26 reviews Read what people are saying about working here. Apply now Apply now save-icon Job details Salary $58 - $60 an hour Job Type Contract Currently, we are looking for talented resources for one of our listed clients. If interested please reply to me with your updated resume or feel free to reach out to me for more details at 949-392-5222. Title: Hardware Test Automation Engineer Location: Foster City, CA (Day One Onsite ) Duration: Long Term Job Description: The Hardware Software Integration team at Client is responsible for ensuring various hardware subsystems work reliably on our vehicle platform. As a Hardware Test Automation engineer, you will develop tests to characterize, maintain and deploy next-generation hardware systems for autonomous vehicles. Candidates should have a Python programming background and knowledge of using APIs and other existing frameworks. This role is essential and fundamental throughout the testing stage of the vehicle program to ensure that the hardware systems can be quickly and reliably tested. We are looking for someone with excellent communication skills and technical expertise in writing clean, efficient, and scalable code. Responsibilities: Write test scripts and diagnostic software to test hardware on autonomous vehicle platforms Support the integration and testing of prototype hardware Work with cross-functional teams to solve issues observed in the field Develop documentation on the usage of these test frameworks for others to use What we’ll need: Bachelor’s or Master's degree in Electrical Engineering, Computer Science, or Computer Science Engineering Proficiency in developing Shell and Python scripts Familiarity with Ubuntu and other UNIX systems Experience with GIT, version control tools Optional: Experience with Python for Lab Automation Optional: Experience with CAN/Ethernet or Lin bus. Job Type: Contract Pay: $58.00 - $60.00 per hour Schedule: 8 hour shift Ability to commute/relocate: Foster City, CA 94404: Reliably commute or planning to relocate before starting work (Required) Work Location: In person If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_gydeAAKAQBRYP2AJRcrqgAA&vjk=5c1da0d026bb05a3
16,0ed011466963dffc,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Mobile Software QA/Test role automation engineer - job post LOVEFOODIES INC Mountain View, CA From $15 an hour -  Full-time, Part-time, Temporary, Contract, Internship, Permanent Apply now Apply now save-icon Job details Salary From $15 an hour Job Type Full-time Part-time Temporary Contract Internship Permanent Job description Mobile QA (Mountain View) 2+ years experience on mobile testing experience and automation programming in python and Java 2+ years experience on Jira, TestRail SDLC tools Knowledge of basic server function, Adb command, ssh, Linux command Fluent English on tech support, work with QA, Developers, Managers, Offshore(India) teams. Able to work onsite at least 3 days a week Knowledge of QA methodology on troubleshoot, reporting issues, build test plan/testcase Self motivated, quick learner, QA passion. Experience on Testing tools like call box.Networking - Experience in basic networking (e.g configuring routers / WiFi access points / switches) Ready to perform QA/Test lead role. A bachelor's or master degree in computer science, information science, or a related field. Language preferred:Chinese /English Benefit Conditions: Waiting period may apply Only full-time employees eligible Contract Renewal: yes Full Time Opportunity: Yes COVID-19 Precaution(s): Remote interview process Visa Sponsorship Potentially Available: Yes: H-1B work authorization Yes: Other non-immigrant work authorization (e.g. L-1, TN, E-3, O-1, etc.) Yes: Immigrant visa sponsorship (e.g., green card sponsorship) This Job Is Ideal for Someone Who Is: Dependable -- more reliable than spontaneous Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction Detail-oriented -- would rather focus on the details of work than the bigger picture Job Types: Full-time, Part-time, Contract, Temporary, Permanent, Internship Pay: From $15.00 per hour Schedule: Monday to Friday Experience: django: 1 year (Preferred) java: 1 year (Preferred) Python: 1 year (Preferred) sql: 1 year (Preferred) Work Location: In person If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_gydeAAKAQBRYP2AJRcrqgAA&vjk=0ed011466963dffc
17,daeb928b5024a8ea,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Android Developer Wd Triage Experience - job post Embtel Inc Sunnyvale, CA $65 an hour -  Contract Apply now Apply now save-icon Job details Salary $65 an hour Job Type Contract We EMBTEL, Inc one of the fastest growing IT Staffing & Recruitment Company in the US. We are U.S. Federal Govt. approved vendor and Certified Minority Business Enterprise (MBE) company. We have an urgent requirement with our client/Implementation partner. The job details are given below - https://embtel.com/careers/ https://www.linkedin.com/jobs/search/?f_C=15556444&geoId=92000000 Job Title: Android Developer Wd Triage Experience (3- Positions) Location: Burlingame, CA/ Sunnyvale, CA (Onsite) Duration: Long Term Contract Role Note : Android Developer profiles can be shared but they need to have Triage experience as well. Rate- $65 (Flexible) Coding: JavaScript or Python Development Experience: Native/System Android Application Development (APK) for Product... (Please avoid Finance Application / Play Store Application) OS: Android OS Development Environment : Ubuntu or Linux Version Control & Code Review Tools: agerrit, Git Android Debugging Technologies: ADB/Logcat/System Traces/Event Logs/Tombstone/ANR/etc.. Framework: Knowledge of Android Frame Work (Telephony, Packet Manager, Content Provider, Etc..) Development Tools: Eclipse or Android Studio or IntelliJ with Android Plug-in We EMBTEL, Inc one of the fastest growing IT Staffing & Recruitment Company in the US. We are U.S. Federal Govt. approved vendor and Certified Minority Business Enterprise (MBE) company. We have an urgent requirement with our client/Implementation partner. (https://embtel.com/careers/ https://www.linkedin.com/jobs/search/?f_C=15556444&geoId=92000000) If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_gydeAAKAQBRYP2AJRcrqgAA&vjk=daeb928b5024a8ea
18,ca46a76736924d40,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Embedded Engineer - job post Wingsoft Consulting LLC Cupertino, CA 95014 Up to $80 an hour -  Contract Responded to 51-74% of applications in the past 30 days, typically within 13 days. Apply now Apply now save-icon Job details Salary Up to $80 an hour Job Type Contract Greetings, This is Deepak Sharma Technical recruiter from Wingsoft consulting LLC. I have urgent opening for Embedded Engineer for Cupertino, CA Locations with one of our direct client. Please let me know if you or anyone interested and available for this role!! Title: Embedded Engineer Location: Cupertino, CA Duration: 12 months Job Description The people here don’t just build products — they build the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. The Engineering Team is looking for an upbeat, creative, and self-driven Embedded Engineer to work on future Display hardware technologies. The candidate will work in a collaborative, exciting environment to integrate new technologies into client’s products. Key Qualifications · 5+ years of experience in embedded firmware with good EE skills - preferably on consumer hardware/software products. · Automation experience in modern scripting or compiled languages (Python, Objective-C, Swift, C, C++, etc.) · Firmware validation efforts including hands-on functional, white box testing, bug reporting, maintaining test guidelines, development and execution, triage of automated tests. · Able to read board schematics and know EE fundamentals. · Experience with board design (ex: schematic capture, layout, etc) or hardware validation. · Experience with triage and troubleshooting automated tests and failures to determine product issues across hardware software domain. · Experience with hardware and/or software development lifecycle processes. · Ability to tackle hard problems with creative and balanced solutions. · UI software development on MacOS, Windows, or iOS application for simple engineering applications. (Qt and/or SWIFT preferred) · Experience with CI/CD software framework like Jenkins. · Knowledgeable about serial communication protocols and ability to read bus traces (I2C, SPI, UART, USB, etc.) · Able to use tools such as oscilloscopes, logic analyzers, and on-chip debuggers. · Version control systems such as Git, Perforce. · Simple soldering and rework experience is a plus. ADDITIONAL RESPONSIBILITIES: · Promote innovation and new technology to further improve Apple's display performance and user experience. · Build and give presentations before and after prototyping new insights. · Communicate and demonstrate prototypes to multi-functional Teams. · Demonstrate creativity in problem solving and adapt quickly to new technical areas. Education & Experience · MS with 5+ years, or BS with 7+ years of relevant embedded/EE experience. Job Type: Contract Pay: Up to $80.00 per hour Schedule: 8 hour shift Weekend availability Ability to commute/relocate: Cupertino, CA 95014: Reliably commute or planning to relocate before starting work (Required) Experience: Embedded software: 1 year (Preferred) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_gydeAAKAQBRYP2AJRcrqgAA&vjk=ca46a76736924d40
19,0dc393ef565eadd9,Software Engineer,"San Francisco, CA",ENTRY_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"IOS & Android Developer - job post Adidev Technologies Inc Pleasanton, CA 94566 • Temporarily remote $30 - $40 an hour -  Full-time, Contract Apply now Apply now save-icon Job details Salary $30 - $40 an hour Job Type Full-time Contract Adidev Technologies Inc. www.adidevtechnologies.com Adidev Technologies is seeking entry and mid level iOS and Android developers with at least 1 - 2 years of experience. Must be a driven self starter and open to working onsite, following the lifting of Covid -19 limitations. Must be willing to relocate depending upon the client assignment. A project can last anywhere from 6 months to 18 months. Salary varies depending upon experience, and we are in search of candidates looking to start as soon as possible. Excellent written and oral communication are required as is the ability to work well in a team environment. If you are looking for a new challenge and are ready to make an impact on a growing team, then this will be a perfect fit. As an iOS or Android Mobile Developer for Adidev Technologies Inc., you will be enhancing and debugging large-scale applications for one of our well-known clients. Adidev Technologies is a growing software consulting company that is constantly expanding. As we are working with renowned clients and ready to take on new ones, we are seeking brilliant software engineers. Not only do we offer a great team to work with, we also offer you an opportunity to make an immediate impact and get rewarded accordingly. Responsibilities and Duties : Design and build applications for the iOS or Android platform Ensure the performance, quality, and responsiveness of applications Collaborate with a team to define, design, and ship new features Identify and correct bottlenecks and fix bugs Help maintain code quality, organization, and automatization Maintain positive rapport with all clients Gather requirements and provide accurate and realistic project milestones and timelines for completion Successfully perform any coding tests or challenges as required Maintain open communication via phone, text, and email on a daily basis Complete daily project progress summaries Suggest new features and expansions of existing apps to improve performance and usability Deliver on time as discussed and clearly communicate any changes in deadlines as soon as possible Benefits Competitive Salary Paid Relocation Remote Support Guaranteed Regular Salary Reviews Job Type: W2 or Contract 1099 (full time - 40 hours) Salary: $60k to $85k or $30/hr to $40/hr + Depending upon Experience Qualifications and Skills: Android Developer At least 2 years of experience with Java and Kotlin. At least 1 application published to the Play Store; Displays familiarity with the process Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes Experience with offline storage, threading, and performance tuning Knowledge of the open-source Android ecosystem and the libraries available for common tasks Familiarity with RESTful APIs to connect Android applications to back-end services Comfortable with Git and source control A strong work ethic and the ability to manage yourself and your time Excellent communication skills - both written and verbal Required experience: Java: 1-2 years Kotlin: 1 year Android SDK Playstore Qualifications and Skills: iOS Developer Proficient with Swift and Objective-C( knowledge and hands on), and Cocoa Touch Experience with iOS frameworks such as Core Data, Core Animation, etc. Experience with Design Patterns such as MVC, Singleton, etc. Experience with offline storage, threading, and performance tuning Familiarity with RESTful APIs to connect iOS applications to back-end services Familiarity with 3rd Party API integrations such as Facebook, Dropbox, Instagram, Twitter, GoogleDrive, Bluetooth, Keychain, etc. Knowledge of other web technologies and UI/UX standards Understanding of Apple’s design principles and interface guidelines Knowledge of low-level C-based libraries is preferred Experience with performance and memory tuning with tools {{such as Instruments and Shark, depending on project needs}} Familiarity with cloud message APIs and push notifications Knack for benchmarking and optimization Proficient understanding of code versioning tools {{such as Git, Mercurial or SVN}} Familiarity with continuous integration 4 Years College Degree, Bachelor's Degree in Computer Science Preferred, will make some exceptions to non degreed code school graduates ONLY for exceptionally skilled programmers with previous experience Required experience: Swift - 1-2 years Objective-C - 1-2 years iOS SDK Appstore If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=San+Francisco%2C+CA&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28ENTRY_LEVEL%29jt%28contract%29%3B&radius=50&start=10&pp=gQAPAAAAAAAAAAAAAAAB_gydeAAKAQBRYP2AJRcrqgAA&vjk=0dc393ef565eadd9
