,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,ccdf38dba8fb4a13,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Jr. Software Developer (Java, Python) - job post DSMH LLC Chicago, IL 60661 • Hybrid remote $40 - $45 an hour -  Contract Apply now Apply now save-icon Job details Salary $40 - $45 an hour Job Type Contract Junior Software Developer (Java, Python) Location: Chicago- Remote Hybrid – 2 times a month in office Position’s Contributions to Work Group : - Actively provides day to day Tier 2 software support for backend Telematics services. Proactively monitors and investigates software alerts. Creates and manages knowledge articles: How To's, Known Issues, etc. Develops tooling: automation for monitoring and alerting, dashboards and reports for monitoring, and troubleshooting support tools. Typical task breakdown: - Actively provides day to day Tier 2 software support for backend Telematics services. Proactively monitors and investigates software alerts. Creates and manages knowledge articles: How To's, Known Issues, etc. Develops tooling: automation for monitoring and alerting, dashboards and reports for monitoring, and troubleshooting support tools. Position will be onsite hybrid starting day 1 - in the office every other Tuesday. will provide a Mac laptop. Interaction with team : - Working directly with team of 6 fellow engineers Education & Experience Required: - Bachelor's degree in computer science, software engineering or relevant field required. Plus 1+ years professional exp. Technical Skills (Required) - *1+ years experience in Java (university experience acceptable). - *1+ years experience in secondary languages: Python, SQL, etc. Soft Skills (Required) - Demonstrated strong problem solving and technical skills - Strong communication and collaboration skills - Demonstrated strong initiative with ability to work independently - Proactive and eager to learn Disqualifiers/Red Flags : - Overqualified: 3+ years professional exp Job Type: Contract Pay: $40.00 - $45.00 per hour Schedule: Monday to Friday Experience: java: 1 year (Required) Python: 1 year (Required) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=ccdf38dba8fb4a13
1,9446062537a195e7,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Software Engineer - job post ClientSolv Technologies 4 reviews Chicago, IL • Remote $110,000 a year -  Contract ClientSolv Technologies 4 reviews Read what people are saying about working here. Apply now Apply now save-icon Job details Salary $110,000 a year Job Type Contract Company Description ClientSolv Technologies is an IT solution firm with over a decade of experience serving Fortune 1000 companies, public sector and small to medium sized companies. ClientSolv Technologies is a woman-owned and operated company that is certified as a WMBE, 8a firm by the Federal government's Small Business Administration. Job Description We are seeking a Software Engineer for a contract-to-hire role. This role can work remotely from anywhere within the U.S. In this role, you will work as a member of architecture team, responsible defining a best-fit solution for existing problems and new business opportunities in the applications space. Responsibilities / Tasks: Participate and contribute in all phases of the Software Development Life Cycle (SDLC) & help in setting up the reference architecture for architectural standards as well as processes during entire process. Evaluate market products, standards, and setup quick POCs around it. Support the business with new bids/RFPs. Review RFPs and propose a technical solution as per the requirements. Interact with all teams involved in solutioning to generate architecture blueprints, Total Solutions Review artifacts, pricing estimate and staffing for systems proposed. Document all the risks and assumptions around proposed solution. Provide directions in the correction of defects in the proprietary applications or third-party software according to written and oral specifications. Provide direction in database design and the modification of database objects. Work independently to understand the assigned work, deliver on agreed upon dates and raise issues/risks in a timely manner in case of risk to deliverables Qualifications Java (3 - 5 years) Python (2 - 3 years) Microservices Architecture & Containers (2 - 3 years) AWS (2 - 3 years) JavaScript frameworks (NodeJS, Angular) (2 - 3 years) Web Services and RDBMS (2 - 3 years) NoSQL database (2 - 3 years) .NET (1+ years) Knowledge, experience in digital architecture domain and applications, in developing web services and emerging technologies such as micro services in cloud-based environments and virtualization. Experience of MASA Mesh model including ""As a Service"" models (eg. SaaS, IaaS, PaaS) and platforms (eg. AWS, Azure) Experience with Agile/continuous integration/DevOps and understanding of SDLC such as Waterfall, AGILE, SCRUM etc. Knowledge of policies, standards, procedures, and techniques used for application development. Strong ability to think logically and structurally. Attention to detail. Experience in forward looking technologies like RPA, AI/ML. Educational Requirements and/or Certifications: Minimum Bachelor’s Degree in Computer Engineering, Computer Science or a related field of study. Additional Information This contract to hire role can work anywhere within the U.S. Upon full time conversion, the salary will be $110,000 per year. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=9446062537a195e7
2,880026bd533bdad9,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Junior Java Developer - job post DSMH LLC DSMH LLC in Chicago, IL 60661 $32 - $35 an hour -  Contract Apply now Apply now save-icon Job details Salary $32 - $35 an hour Job Type Contract Typical Day: Actively provides day to day Tier 2 software support for backend Telematics services. Proactively monitors and investigates software alerts. Creates and manages knowledge articles: How To's, Known Issues, etc. Develops tooling: automation for monitoring and alerting, dashboards and reports for monitoring, and troubleshooting support tools. Position will be onsite hybrid starting day 1 - in the office every other Tuesday. Will provide a Mac laptop. Education Requirements: Bachelor's degree in computer science, software engineering or relevant field required. Plus 1+ years professional exp Technical Skills Required: *1+ years experience in Java (university experience acceptable). *1+ years experience in secondary languages: Python, SQL, etc. Overqualified: 3+ years professional exp. Job Type: Contract Pay: $32.00 - $35.00 per hour Schedule: Monday to Friday Ability to commute/relocate: Chicago, IL 60661: Reliably commute or planning to relocate before starting work (Required) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=880026bd533bdad9
3,773196db35a9a952,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,".NET Developer - job post Dynamic Inc. Chicago, IL • Remote $65,000 - $70,000 a year -  Full-time, Contract Apply now Apply now save-icon Job details Salary $65,000 - $70,000 a year Job Type Full-time Contract Position Title: .NET Web Application Developer Duration: LONG TERM Location: Chicago, IL Dynamic Interactive Business System Inc. is looking for a .NET Web Application Developer for its direct Client in Chicago, IL. The developer will work onsite/remote at the Client headquarters performing project-based tasks as assigned. Responsibilities: Education and Experience Requirements: Bachelor’s degree in Computer Science, Information Technology or equivalent work experience. Solid Knowledge of object-oriented design and development on a Microsoft .NET platform. Solid Knowledge of the methodology of Agile Development. A minimum of five (5) years of development experience in HTML5, CSS, JavaScript, C#, ASP.NET and MVC with MS Visual Studio. Demonstrated experience in developing three tier applications based on the .NET platform. Demonstrated experience with IIS web applications. Ability to effectively test/certify developed mobile applications. Understanding of Microsoft Active Directory (AD) and AD Security. Ability to diagnose and correct performance problems. Understanding of and experience with SharePoint (2013/2016) is preferred. Ability to customize SharePoint portal layout, implement features, create dynamic workflows, develop web parts and generate reports with SharePoint Reporting Server is preferred. Self-motivated and focused, with a positive outlook and excellent organizational skills. Experience working within an Agile project framework in team-oriented environment. Excellent oral and written communication skills. Effective interpersonal skills, ability to maintain good working relationships. Ability to make decisions according to rules, regulations, and procedures. Ability to understand and carry out complex instructions, prepare and maintain complex records and files. Discretion in handling confidential/sensitive information. Job Types: Full-time, Contract Pay: $65,000.00 - $70,000.00 per year Schedule: 8 hour shift Day shift Monday to Friday Experience: CI/CD: 1 year (Preferred) ASP.NET: 2 years (Preferred) MVC: 1 year (Preferred) Work Location: Remote If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=773196db35a9a952
4,b99d0cc76601fdf3,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Cloud Engineer - job post Vantage Point Consulting 13 reviews Chicago, IL Contract Vantage Point Consulting 13 reviews Read what people are saying about working here. Apply now Apply now save-icon Job details Job Type Contract Location: Chicago (Hybrid) Job Description: The Hybrid Cloud Services Engineer will be held accountable for the following responsibilities: Assist in the design, build, management and operation of the infrastructure as a service layer (hosted and cloud-based platforms) that supports the different platform services. Implementation of various cloud services according to business demand Ensuring and defining compliance and security rules for a safe cloud infrastructure Interconnect modern cloud services with on premise resources. Coordinate and configure IT infrastructure services needed to provide comprehensive platform services for web applications to the business. Design templates to assure standardized cloud infrastructure. Interact with colleagues from other IT areas to resolve cross functional and project issues. Incident – and problem management and request fulfillment as part of second/third level support. Proactively identify where system or process improvements can increase efficiency and customer satisfaction. Act as technical provider manager in a mixed mode operational environment Work with team members to receive cross-training on individual roles and responsibilities. Manage day-to-day print server provisioning, using standard tools. Respond to and resolve alerts generated by print server monitoring tool. Work with application teams to resolve issues as relates to print server software installation on servers managed by the Infrastructure Server Team. Consults with third party vendors to obtain support, make recommendations, and assist customers with their requests. Perform the initial input of print server-related assets into the server asset database. Participate in Windows server ""On-Call” rotation, which provides for an engineer to be available to deal with server emergencies on a 24x7 basis. I n order to be successful and achieve the above responsibilities, the Windows Server Engineer must possess the following qualifications: Type of Education Preferred: bachelor's degree or equivalent. The following certifications are a plus but not required: o Microsoft Certified: Azure Solutions Architect Expert o Red hat Certified Specialist in OpenShift Administration o AWS SySOps Administrator Type of Experience and Number of Years: Hands on experience in API Management, Azure Data Factory (ADF) Strong cross functional knowledge (network, database, webservices, AI, Infrastructure) Eager to learn and stay up to date on the fast-evolving cloud environment Database skills are a plus. Programming/scripting skills are a plus (PowerShell, python, terraforms, C#) Comprehensive understanding of cloud delivery models: PaaS, SaaS, and IaaS. Exposure to OpenShift Container Platform (OCP), and well versed in Kubernetes, microservices architecture and cloud architecture. Familiarity with continuous integration/deployment processes and tools such as IDEs (Eclipse), Source Code management. (GIT/Stash), Jenkins, Maven, Nexus artifacts, etc. 5 years or more experience of Windows Server 2008 through 2022 in a Hyper-V / System Center. Virtual Machine Manager within an Enterprise Datacenter/Cloud Hybrid environment Experience with Microsoft Failover Clustering, Host/OS Patching, Migrations, and Azure administration. Knowledge, Skills, and Abilities: Must have good interpersonal, leadership, collaboration, facilitation, and negotiation skills and be able to manage conflict. Must have excellent communication skills and be able to explain complex technical issues in a way that non-technical people can understand as well as be able to explain customer needs and priorities in a way that technical people can understand. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=b99d0cc76601fdf3
5,8419cd0554516c0a,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,".Net Full Stack Developer - Remote in Chicago Metro Area Only - job post Sawyer Consulting Chicago, IL Up to $123,213 a year -  Full-time, Contract Responded to 51-74% of applications in the past 30 days, typically within 1 day. Apply now Apply now save-icon Job details Salary Up to $123,213 a year Job Type Full-time Contract .Net Developer & Architect Please Note: United States Citizen or Green Card Holders Only Currently fully remote position but candidates must reside in the Washington D.C. and Chicago metro areas Sawyer Consulting is a Maryland-based company that specializes in business architecture, data architecture, and technology architecture support on complex regulatory IT programs throughout the Federal government. Sawyer Consulting teams with systems integrators to provide specialized business and technical knowledge in the industries that are at the center of recent Federal and State regulatory reforms. We help our clients bridge the gap between complex regulatory intent and practical IT system development. We are seeking multiple developers to join our team in the Washington D.C. area. If you are excited about learning and working with new technologies including cloud computing and development, then please send us your resume. As a .Net Developer: You will work with a team in designing, developing and implementing technical solutions in Microsoft environments using Visual Studio and Visual Studio Code You have a passion for Microsoft technology; specifically in helping our client in maintaining traditional .Net On-Premises systems and the transition of those systems to modern frameworks and cloud-native solutions You will participate with team members in the analysis and design of software solutions Openly share your skills and knowledge with others on the team You are experienced in enterprise software development using the Microsoft technology stack Participate in architecture and code reviews You’re certified and/or are eager to get certified for one or more of the previously mentioned technologies You are curious, proactive and enjoy working together with the team Qualifications: U.S. Citizen or Green Card required Bachelor’s degree Required Work Experience: 3 years w/Bachelors Degree Fully remote position but you must reside in the Washington D.C. and Chicago metro areas in case position changes to hybrid in the future Ability to manage and work independently alongside a larger team Ability to solve problems and learn business rules and processes Technical Skills: 3+ years programming and software development experience with .Net Experience developing complex applications with common frameworks using Microsoft Visual Studio, Visual Studio Code, C#, Core, .NET, Asp.NET, MVC, WCF, SSIS, SSRS, SQL Server, and/or Team Foundation Server Experience with the Python Programming Language, SAS, and other Data Scientist tools is a plus (not required) Experience with systems with multiple integration points, distributed architecture, multiple concurrent users or receiving and processing sensitive data Experience developing software using Agile methodologies Experience implementing systems to financial users, especially financial systems related to the commodity futures, options, and swaps industry Job Type: Full-time and Contract Location: Washington D.C. and Chicago Education: Bachelor’s For immediate consideration please send your resume, contact information, citizenship status, and whether you have held a Public Trust or equivalent background check to jobs at sawyerconsulting.com and contact our recruiters at 202-525-6051. Additional details can be found at https://www.sawyerconsulting.com/jobpostings.html Job Types: Full-time, Contract Pay: Up to $123,213.00 per year Experience level: 3 years Schedule: 8 hour shift Monday to Friday Education: Bachelor's (Required) Experience: Microsoft Development: 4 years (Required) .NET: 4 years (Required) Lead Development: 1 year (Required) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=8419cd0554516c0a&advn=5133746295747783
6,74c417b110bfb505,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Full Stack Developer - job post Tek Hire Solutions Chicago, IL • Hybrid remote $112,682 - $122,144 a year -  Contract Apply now Apply now save-icon Job details Salary $112,682 - $122,144 a year Job Type Contract About us Tekhire Solutions is a world-class technology focused on customer-driven solutions and has a deep dive knowledge of client requirements. Tekhire is best in connecting a bridge between highly skilled workers and the Fortune 500. Always thrives to be up with the technology trends, Innovation and transforms our trusted clients with certified and enterprise solutions that makes difference in the business. NOTE: For better assistance apply from Tek Hire Solutions Careers. Careers Page: https://tekhiresolutions.com/join-us/current-openings/ Job Id: THS-2046 Primary Skills: core java/ Python, Linux, React , Angular, Spring, Messaging, AWS, Java Script, Containers, JVM, Microservices, spring boot Job Responsibilities: Design and develop new components as well as enhance existing applications to support the active-active initiative. Leverage industry best practices to design, test, implement and support a solution Assure quality, security and compliance requirements are met for supported area Must be a self starter and utilize the knowledge acquired and apply best practices in software development. Must be flexible in taking up new initiatives and collaborate with fellow team members in remote team setting. Qualifications: Bachelor's degree in a technical field such as computer science, computer engineering or related field required 10+ years experience required Experienced with full lifecycle of project development for Java Applications in Agile environment. Expert level skills in core Java, server side Java technologies, and Spring frameworks Extensive knowledge of event processing models, multi-threading, enterprise integration pattern, Web Service and REST. Extensive experience in software design, architecture, development and integration. Experience in AWS deployment environment and tool set, including cloudformation, ECS, containers, lambda etc Experience with messaging protocol, such as SNS/SQS, JMS. Experienced in linux shell scripting, python Experienced with one or more frontend javascript libraries, including but not limited to Sencha, React JS Familiarity with CI/CD tools and libraries, including Cucumber framework, Maven, teamcity and/or Jenkins Job Type: Contract Pay: $112,682.00 - $122,144.00 per year Schedule: 8 hour shift Ability to commute/relocate: Chicago, IL: Reliably commute or planning to relocate before starting work (Required) Experience: REST: 5 years (Preferred) Java: 5 years (Preferred) Work Location: Hybrid remote in Chicago, IL If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=74c417b110bfb505
7,845c5e4aac8dc276,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"JAVA Full Stack Developer - job post Capgemini 9,176 reviews Des Plaines, IL Contract Capgemini 9,176 reviews Read what people are saying about working here. You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Contract Duration : 9+ months Job Description: Manage multiple tasks and use sound judgment when prioritizing Collaborate with global cross functional teams in building customer-centric products Analyze existing software implementations to identify areas of improvement and provide deadline estimates for implementing new features Update and maintain documentation for team processes, best practices and software runbooks Establish trusted partnerships with peers, product heads, and executive level stakeholders Must be passionate about technology and engineering Exceptional analytical skills and ability to apply knowledge and experience indecision-making to arrive at creative and commercial solutions Ability to leverage technology to deliver business value Must be independent and comfortable in a fast paced, ambiguous and oftenmulti-directional work environment SKILLS AND EXPERIENCE WE ARE LOOKING FOR Minimum 5 years of relevant professional experience using a modern programming language (preferably Java/Scala) Experience with Databases (SQL or no-SQL) B.S. or higher in Computer Science (or equivalent work experience) Strong analytical skills Experience leveraging test-driven development methodologies Comfort with Agile operating models (practical experience of Scrum/Kanban) Team oriented strong interpersonal and communication skills Energetic, self-directed, and self-motivated The Capgemini Freelancer Gateway is enabled by a cutting-edge software platform that leads the contingent labor world for technology innovation. The software platform leverages Machine Learning and Artificial Intelligence to make sure the right people end up in the right job. A global leader in consulting, technology services and digital transformation, Capgemini is at the forefront of innovation to address the entire breadth of clients’ opportunities in the evolving world of cloud, digital and platforms. Building on its strong 50 year heritage and deep industry-specific expertise, Capgemini enables organizations to realize their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. It is a multicultural company of over 200,000 team members in more than 40 countries. The Group reported 2018 global revenues of EUR 13.2 billion.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=845c5e4aac8dc276
8,c0f6c1af8221d6ed,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"Windows Printer Server Engineer - job post Vantage Point Consulting 13 reviews Chicago, IL Contract Vantage Point Consulting 13 reviews Read what people are saying about working here. Apply now Apply now save-icon Job details Job Type Contract Location: Chicago (Hybrid) Job Description The Printer Server Engineer will be held accountable for the following responsibilities: Windows printing services and 3rd party print management application PaperCut. Ability to troubleshoot and manage the printing process from user device, MFD, Print Server and PaperCut application layer perspective. Taking direction from managers or team leads, work independently to complete print server provisioning and support tasks. Ability to troubleshoot and manage the printing process from user device, MFD, Print Server and PaperCut application layer perspective. Work with team members to receive cross-training on individual roles and responsibilities. Manage day-to-day print server provisioning, using standard tools. Respond to and resolve alerts generated by print server monitoring tools. Work with application teams to resolve issues as relates to print server software installation on servers managed by the Infrastructure Server Team. Consults with third party vendors to obtain support, make recommendations, and assist customers. with their requests. Perform the initial input of print server-related assets into the server asset database. Participate in Windows server ""On-Call” rotation, which provides for an engineer to be available to deal with server emergencies on a 24x7 basis. In order to be successful and achieve the above responsibilities, the Windows Server Engineer must. possess the following qualifications: Type of Education Preferred: Bachelor's degree or equivalent The following certifications are a plus but not required: o MCSE o Paper Cut Administrator o VCP Type of Experience and Number of Years: 3 years or more experience of Windows Server 2008 through 2022 in a Hyper-V / System Center. Virtual Machine Manager within an Enterprise Datacenter/Cloud Hybrid environment. Experience with Microsoft Failover Clustering, Host/OS Patching, Migrations, and Azure administration. Knowledge, Skills, and Abilities: Must possess strong planning, organizational, and prioritizing skills. Ability to manage multiple projects simultaneously. Experience with translating business requirements into IT specifications (strategy, platform selection, reference engineering designs) Must have good interpersonal, leadership, collaboration, facilitation, and negotiation skills and be able to manage conflict. Must have excellent communication skills and be able to explain complex technical issues in a way that non-technical people can understand as well as be able to explain customer needs and priorities in a way that technical people can understand. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=c0f6c1af8221d6ed
9,6494812ce1c124dd,Software Engineer,"Chicago, IL",MID_LEVEL,FCGTU|HFDVW|QJZM9|UTPWG%2COR,contract,"DevOps Engineer (AWS) - job post DSMH LLC DSMH LLC in Chicago, IL 60661 $50 - $55 an hour -  Contract Apply now Apply now save-icon Job details Salary $50 - $55 an hour Job Type Contract Resumes no longer than 3 pages. Location: Chicago -Hybrid. In office once a week. **Required: Bachelors degree plus 5+ years overall exp or Masters with 3+ - 3+ year exp with AWS CloudFormation and IAM - automating & implementing identity & security policies for cloud infrastructure (AWS) - 3+ years exp creating and supporting CI/CD pipelines with Azure devops or GitHub Actions (preferred) or others. **Desired Skills: - Exp developing code in Python or Java. - Experience with Sonarqube, JFrog Artifactory, Service Now (as a user) - AWS certifications – please list. Devops Professional Highly preferred. JOB DUTIES: As a DevOps Engineer you will contribute to design, development, testing and deployment of software systems and/or applications.  Competent to perform all programming, project management, and development assignments without close supervision; normally assigned the more complex aspects of systems work.  Works directly on complex application/technical problem identification and resolution, including responding to off-shift and weekend support calls.  Works independently on complex systems or infrastructure components that may be used by one or more applications or systems.  Drives application development focused around delivering business valuable features  Maintains high standards of software quality within the team by establishing good practices and habits  Identifies and encourage areas for growth and improvement within the team  Communicate with end users and internal customers to help direct development, debugging, and testing of application software for accuracy, integrity, interoperability, and completeness  Performs integrated testing and customer acceptance testing of components that requires careful planning and execution to ensure timely, quality results.  Employee is also responsible for performing other job duties as assigned by management from time to time. Basic qualifications:  3 - 5 years or more of software development experience or at least 3 year of experience with master’s degree in computer science or related field.  Experience in automating &amp; implementing identity; security policies for cloud infrastructure (AWS)  Experience in Tools Administration supporting large Organizations.  Thrive in a fast-paced environment that delivers results and has fun. Top candidates will also have:  AWS Cloud Practitioner  Additional AWS Certifications related to Architecture or Security.  Experience managing continuous integrations systems (Azure DevOps, GitHub Actions, etc.).  Strong background working with revision control systems (Git, etc.). Requisitions:  Experience with IDE Tools (VSCode, Eclipse, Intellij, etc.).  Experience performing root cause analysis on CI/CD pipelines.  Experience working with Data Development Tools (Erwin, Erwin DIS, Alteryx, etc.).  Experience working with Developer Productivity Tools (Waydev, GitPrime, Flow. etc.).  Experience with integrating enterprise access management (AzureAD, Ping, AD/LDAP).  Experience working with cloud infrastructure and installing software in the cloud.  Great verbal and written communication skills to collaborate cross functionally and enhance scalability.  Interpersonal skills with the ability to work effectively in a cross functional team. Position’s Contributions to Work Group: As a DevOps Engineer you will be collaborating with development teams on their software development lifecycle. You will be providing technical guidance and support on all Devops principles, including infrastructure as code and CI/CD pipeline strategies. Typical task breakdown: Competent to perform all programming, project management, and development assignments without close supervision; normally assigned the more complex aspects of systems work. Works directly on complex application/technical problem identification and resolution, including responding to off-shift and weekend support calls. Works independently on complex systems or infrastructure components that may be used by one or more applications or systems. Drives application development focused around delivering business valuable features Maintains high standards of software quality within the team by establishing good practices and habits Identifies and encourage areas for growth and improvement within the team Communicate with internal stakeholders to help direct development, debugging, and testing of application software for accuracy, integrity, interoperability, and completeness Performs integrated testing of components that requires careful planning and execution to ensure timely, quality results. Worker is also responsible for performing other job duties as assigned by management from time to time. Interaction with team: - Working closely with the centralized Devops engineering team of about 10 engineers. This team works with multiple development teams throughout the Digital organization. Work environment: - About one day in the office a week for collaboration meetings with Devops engineering team and development teams that they support. Education & Experience Required: - Bachelor's degree plus 5+ years overall exp or Masters with 3+ Technical Skills (Required) - 3+ year exp with AWS CloudFormation and IAM - automating; implementing identity &amp; security policies for cloud infrastructure (AWS) - 3+ years exp creating and supporting CI/CD pipelines with Azure devops or GitHub Actions (preferred) or others. (Desired) - Exp developing code in Python or Java. - Experience with Sonarqube, JFrog Artifactory, Service Now (as a user) - AWS certifications – please list. Devops Professional Highly preferred. Soft Skills (Required) - Strong oral and written communication skills are a must as position works with development team, support and management. - Position also requires strong team work, problem solving and critical thinking. - Thought leadership is highly desired as we are looking for someone that can help us find ways to continuously improve our architecture/environment/release strategy Job Type: Contract Pay: $50.00 - $55.00 per hour Schedule: Monday to Friday Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Chicago%2C+IL&sc=0kf%3Aattr%28FCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28MID_LEVEL%29jt%28contract%29%3B&vjk=6494812ce1c124dd
