,job_id,job_title,location,experience,education,job_type,job_description,job_link
0,5ee0e5f2ce577c7c,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Senior Software Engineer - job post Vimerse InfoTech Dallas, TX 75201 • Hybrid remote $60 - $70 an hour -  Contract Apply now Apply now save-icon Job details Salary $60 - $70 an hour Job Type Contract Senior Software Engineer Dallas or Jersey City or Boston or Tampa, FL Candidates hired for this role will be required to start onsite from Day 1 following hybrid work option, 2 days in office. Tampa or Dallas or Boston or Jersey City. Skills: Python(using Pandas, NumPy, Flask modules), AWS(EC2, Athena, S3 Services), GIT, Bit Bucket, Jira, Agile, Maven, Jenkins Experience level: Mid-senior Experience required: 6 Years Education level: Bachelor’s degree Job function: Information Technology Industry: Financial Services Relocation assistance: No Total position: 1 MUST HAVE Minimum of 6 years of IT experience in developing high-performance, high-volume software systems for the fixed income financial services industry. Technologies: Python (using Pandas, NumPy, Flask modules), AWS (EC2, Athena, S3 Services) Development Tools: GIT, Bit Bucket, Jira, Agile, Maven, Jenkins Bachelor's degree in technical/computer subject area or related experience. NICE TO HAVE Java Full Stack, Angular JS, Oracle PL/SQL,Snowflake,Talend Experience: Minimum of 6 years of IT experience in developing high-performance, high-volume software systems for the fixed income financial services industry. Must Have Technologies: Python(using Pandas, NumPy, Flask modules), AWS(EC2,Athena,S3 Services) Nice to have: Java Full Stack, Angular JS, Oracle PL/SQL, Snowflake, Talend Development Tools: GIT, Bit Bucket, Jira, Agile, Maven, Jenkins Bachelor's degree in technical/computer subject area or related experience required Screening Questions: 1.) What is candidate's present location ? 2.) Please share candidate's LinkedIn Profile Link 3.) What is candidate's desired hourly pay rate? 4.) What is candidate's work authorization status? 5.) What is the candidate's Month and day of DOB (required for submission to DTCC): 6.) What is the candidate's full legal name? 7.) Describe candidate's experience in developing high-performance, high-volume software systems for the fixed income financial services industry. Job Type: Contract Salary: $60.00 - $70.00 per hour Schedule: On call Ability to commute/relocate: Dallas, TX 75201: Reliably commute or planning to relocate before starting work (Required) Experience: Python: 6 years (Required) Java: 6 years (Required) Angular: 5 years (Preferred) Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=5ee0e5f2ce577c7c
1,0a93bf16d6b3298b,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Sr. Full Stack Software Engineer 437932 - job post Experfy Inc Dallas, TX 75201 $120,000 - $130,000 a year -  Contract Apply now Apply now save-icon Job details Salary $120,000 - $130,000 a year Job Type Contract Job Description Must have 10 years of Full Stack Software experience As a Sr. Full Stack Software Engineer you will contribute to design, development, testing, deployment, and support of software systems and/or applications. Competent to perform all programming, project management, and development assignments without close supervision; normally assigned the more complex aspects of systems work. Works directly on complex application/technical problem identification and resolution, including responding to off-shift and weekend support calls. Communicate with end users and internal customers to help direct development, debugging, and testing of application software for accuracy, integrity, interoperability, and completeness Performs integrated testing and customer acceptance testing of components that requires careful planning and execution to ensure timely, quality results. Employee is also responsible for performing other job duties as assigned by client management from time to time. Translate application storyboards and use cases into functional applications. Design, build, and maintain efficient, reusable, and reliable web applications. Ensure the best possible performance, quality, and responsiveness of applications Identify bottlenecks and bugs, and devise solutions to these problems • Participate in early product demonstrations to customers. Interact with multiple stakeholders, like Product Owners, peer leaders, DB developers, Solution architects and developers - Flexible - Can be remote hybrid - must be able to come into the office as needed, located in Dallas, or Chicago Requirements Work environment: Working with a team of about 8 in an agile methodology with daily standups. Education & Experience Required: Position requires a four-year degree from an accredited college or university plus 10+ year professional exp or 8+ years with a masters Technical Skills 10 years or more of software development experience or at least 8 years of experience with master’s degree in computer science or related field. Required Back End Exp (8+years): 8 years or more of experience in designing and developing software applications in Java 8 years experience in Spring boot, Spring Security and Spring Framework Containers (Docker, Kubernetes, etc) 8 years REST API''s 10 years Required Front End Exp (5+ years): 3 years or more of developing customer facing applications using Angular 5 years or more of experience coding HTML 5, CSS3, JavaScript and Web components 5+ years exp with Node.ls Experience implementing automated unit tests – TDD exposure will be advantageous. Proficient understanding of code versioning tools such as Git etc. Additional Requirements: • AWS services 3 years : (ECS, S3, RDS, Lambda, TSDB, logging/CloudWatch, IAM, SQS, etc) with federated Identity (Desired) Good Understanding and implementation experience if OAuth 2.0 and integration experience Full stack development experience for customer facing applications Proven experience in some of the following, o Designing, developing, deploying, and maintaining software at scale. o Developing software applications using relational and NoSQL databases. o Deploying software using CI/CD tools such as Jenkins, GoCD, Azure Devops etc. o Working within an Agile framework (ideally Scrum) Strong understanding and/or experience in some of the following, o Hands one experience on AWS along with API tools such as Swagger, Postman and Assertible o Test driven development and behavior driven development. o Mobile design and responsive design. Cross-browser development o Datastores such as MongoDB, Cassandra, Redis, Elasticsearch, Postgress, Oracle. Should have experience in leading DevOps practices for a large program. Ability to translate complex data sets and research into simple business recommendations. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=0a93bf16d6b3298b
2,afad456d177c8b28,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Senior Python Engineer - job post TalentKafe Dallas, TX $50,000 - $60,000 a year -  Contract Apply now Apply now save-icon Job details Salary $50,000 - $60,000 a year Job Type Contract Senior Python Engineer Phyton Developer is an IT expert specialized in programming and development of a variety of applications (program scripting, big data manipulation, web servers etc.) using the popular programming language, Python. In order to attract Phyton Developer that best matches your needs, it is very important to write a clear and precise Phyton Developer job description. Phyton Developer job description Are you an highly experienced Phyton Developer looking for a challenging role where you can learn lots more and work on exciting projects in a great working environment? If you are passionate about technology, constantly seeking to learn and improve skill set, then you are the type of person we are looking for! We are offering superb career growth opportunities, great compensation and benefits. Python Developer duties and responsibilities Write reusable, testable, and efficient code Design and implement of low-latency, high-availability, and performant applications Integration of user-facing elements developed by front-end developers with server side logic Implementation of security and data protection Integration of data storage solutions Performance tuning, improvement, balancing, usability, automation Work collaboratively with design team to understand end user requirements to provide technical solutions and for the implementation of new software features Python Developer requirements and qualifications Previous working experience as a Phyton Developer for (x) year(s) BS/MS degree in Computer Science, Engineering or a related subject Hands on experience with Django, Flask or other Python frameworks Good understanding of server-side templating languages such as Jinja 2, Mako, etc Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3 Familiarity with some ORM (Object Relational Mapper) libraries If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=afad456d177c8b28
3,5ef46e4eabca16b1,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Sr .Net Developer - Houston, TX - job post Accolite Digital 35 reviews Dallas, TX 75201 • Remote Contract Apply now Apply now save-icon Job details Job Type Contract Join a team of the top 1%. We believe in attracting and retaining the brightest technical minds from diverse backgrounds and nationalities to come together and create an enriched pool of global talent. Recognized as one of North America's fastest-growing companies, we aim to attract people who are passionate about technology and creating a real impact while working in collaborative environment with the latest technologies. Our mission is to solve our client's most complex digital challenges by engaging the brightest of technical minds. We are looking for candidates who thrive in an innovative and collaborative environment who love solving problems and having fun while doing it. Location/Type: Houston, TX - Remote/Onshore Contract Duration: 12/31/2023 Full stack engineers in .NET Solid understanding of programming fundamentals - data structures, algorithms, object-oriented programming, design patterns Web Service / REST / Microservices development experience is a must. Experience in developing enterprise-level services, solutions, applications Understanding of using SQL Server or Oracle database for reading, inserting, and updating data Performance tuning of applications DevOps - CI/CD pipeline development/adoption. Docker containers, Openshift / Kubernetes. Excellent data analysis and visualization capabilities are desired. Education: This position requires a Bachelor's degree in Computer Science, Information Technology, IT Engineering, or a related field or equivalent work experience. Great teams do amazing things, but truly diverse teams are the ones who can achieve extraordinary results, together. You can build your dream career at Accolite/Xerris in a culture of learning, inclusion, and openness. We encourage applications from everyone regardless of race, religion, colour, national origin, gender, sexual orientation, age, marital status, or disability status. Is this you? If so, come join us to transform the future with the top tech talent to solve real-world business problems. If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=5ef46e4eabca16b1
4,180f27948cbebb79,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Sr. Java/J2EE Developer- US CITIZEN/GREEN CARD HOLDERS-W2(C2H) ROLE - job post PINNACLE TECHNOLOGY GROUP 14 reviews Plano, TX 75024 $30 - $75 an hour -  Full-time, Contract Apply now Apply now save-icon Job details Salary $30 - $75 an hour Job Type Full-time Contract Title: Full Stack Java Developer Location: Texas (Plano) Type: W2 Contract to Hire(C2H) Exclusively For: US Citizens, Green Card Holders (GC). STRICTLY NO C2C(CORP TO CORP) Duration : 6 to 12 months w2 contract NO REMOTE WORK. HYBRID WORKING MODEL OF WORK WITH DAY 1 ONSITE We are looking for a Java Full Stack professionals with experience in building high-performing, scalable, enterprise-grade applications. You will be part of a talented software team that works on mission-critical applications. Java developer roles and responsibilities include managing Java/J2EE application development while providing expertise in the full software development lifecycle, from concept and design to testing. Java/J2EE developer responsibilities include designing, developing and delivering high-volume, low-latency applications for mission-critical systems. Responsibilities Contribute in all phases of the development lifecycle Write well designed, testable, efficient code Ensure designs are in compliance with specifications Prepare and produce releases of software components Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review Skills BS/MS degree in Computer Science, Engineering or a related subject Proven hands-on Software Development experience Proven working experience in Java development Hands on experience in designing and developing applications using Java EE platforms Object Oriented analysis and design using common design patterns. Profound insight of Java and JEE internals (Classloading, Memory Management, Transaction management etc) Excellent knowledge of Relational Databases, SQL and ORM technologies (JPA2, Hibernate) Experience in the Spring Framework Experience as a Sun Certified Java Developer Experience in developing web applications using at least one popular web framework (JSF, Wicket, GWT, Spring MVC) Experience with test-driven development Development Tools SQL Nice to Have: Active DirectoryProgramming Languages J2EE Java Core JavaAdditional Skills: SpringBoot, Json Rest Microservices API, Cloud Platform, Intellij IDE, BitBucket GIT, Postman, MQ Job Types: Full-time, Contract Pay: $30.00 - $75.00 per hour Benefits: 401(k) Dental insurance Health insurance Vision insurance Schedule: 8 hour shift Ability to commute/relocate: Plano, TX 75023: Reliably commute or planning to relocate before starting work (Preferred) Education: Bachelor's (Preferred) Experience: REST Microservices: 4 years (Preferred) Java: 1 year (Preferred) SQL: 1 year (Preferred) Work Location: One location Health insurance If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=180f27948cbebb79
5,fed1e8ce389911d2,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Sr Azure Cloud Engineer (weekly once onsite) - job post Kairos Technologies Inc 6 reviews Plano, TX 75093 • Hybrid remote $70 - $80 an hour -  Contract Responded to 51-74% of applications in the past 30 days, typically within 15 days. Apply now Apply now save-icon Job details Salary $70 - $80 an hour Job Type Contract Greetings from Kairos Technologies Inc, Role: Azure Cloud Engineer Location: Plano, TX OR Richmond, VA (weekly once onsite) Duration: 12+ months Experience: 9+ yrs. What you will do – Essential Responsibilities · Work closely with internal and external team members to develop and build self-service capabilities, and automation, to enable our internal customers to move quickly and deliver on the needs of the business. · Collaborate with other Engineers on the design, product management, and systems architecture to develop experimental solutions and bring great ideas to life · Share ideas internally and evolve them according to feedback and critique within an agile environment · Continually evolve the platform and its operations using solid engineering and agile practices. · Stay on top of industry trends and best practices to continuously improve what we do and ensure our customer experience is the best it can be Purpose of the role It takes a passion for technology to develop and iterate on innovative solutions to problems. Working collaboratively and creatively as part of the cloud team, you will partner with team members to contribute to the patterns, guidance and design for building and deploying cloud infrastructure to support our customer facing applications. The cloud is an ever-changing platform, so we are looking for people who are self-starters, self-learners and those who thrive on the edge of their own understanding. You should have strong communications skills, a strong sense of ownership, a passion for customer service, and an understanding of how cloud concepts and the cloud platform can contribute to the overall successful of our application development. Qualifications and Requirements · Bachelor’s Degree in Computer Science or related Technology field or equivalent experience · 2+ years of work experience Cloud Specific Qualifications and Requirements · 1+ years of working in and building Infrastructure within a cloud platform - Azure (preferred), AWS, Google (with relatable experience) · 1+ years scripting or coding experience with one or more languages · Technical experience in build and deployment, infrastructure, including private and/or public cloud, networking, connectivity, storage, virtualization and access control · Demonstrable with a range of Azure cloud capabilities including but not limited to storage, key vaults, virtual networking, web apps, Azure Active Directory, virtual machines, access management and automated deployments · Demonstrable experience with software development preferably with one or more languages, such as PowerShell, Python, C# · Demonstrable experience building and deploying resilient cloud infrastructure · Demonstrable experience creating and managing CI/CD pipelines using tools such as Team City or Azure DevOps · Demonstrable experience supporting Windows or Linux OS · Strong attention to detail, problem investigation and diagnostic skills · Passion for eliminating repetitive manual processes using automation Thanks& Regards, K Hemanth Kumar | Sr IT Technical Recruiter | Kairos Technologies Inc Job Type: Contract Pay: $70.00 - $80.00 per hour Schedule: 8 hour shift Work Location: Hybrid remote in Plano, TX 75093 If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=fed1e8ce389911d2
6,29b2a654293bdb83,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Sr. DevOps (AWS) Engineer - job post AccelPad Dallas, TX • Remote Contract You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Contract AccelPad is seeking a Senior AWS DevOps Engineer to manage teams that will build and maintain solutions both on-premise and in AWS. If you have a solid knowledge on fundamental networking and strong Java development experience, this will be a perfect opportunity to grow your professional career. This is a 100% remote opportunity. Responsibilities Participate in the design and development of a cloud-based ML Learning platform and services Assist in building out the DevOps strategy for hosting and managing our microservice and connector infrastructure in AWS cloud Good track record of working with Java and distributed computing platforms in large enterprises where scale and complexity have been tackled Proven experience participating in agile development projects for enterprise-level systems component design and implementation Deep understanding and application of enterprise software design for implementation of data services and middleware. Good working knowledge of DevOps tools like Jenkins, Jira, Ansible, Terraform, CFT, etc Hands-on with CICD pipeline, Terraform, AWS EKS, Python, Shell scripting, and Linux. Proficient in building Continuous Integration (CI), Continuous Delivery (CD), and Continuous Deployment pipelines using different DevOps tools. Experience in Infrastructure build and testing Automate security controls, governance processes, and compliance validation on AWS Familiarity interacting with AWS API. Qualifications: Bachelor’s or Master's degree in Computer Science, Engineering, or a related field. 8 plus years of experience in designing, building, and deploying secure, scalable, highly available applications in cloud environments. 5+ years of provisioning, operating, and managing AWS environments. An AWS Certified DevOps Engineer – Professional and certified in at least one of these: Certified Kubernetes Administrator (CKA), Docker Certified Associate (DCA), Puppet Certified Professional, DevOps Engineer Expert. Experienced engineer with hands on and good coding skills, preferably with Java, Python AWS Cloud experience – Proficient in container orchestration using Docker, Kubernetes, AWS ECS, and AWS EKS. EMR, S3, EFS, MSK, etc. Experience with Hadoop and various data formats like Parquet, CSV, etc. Knowledge and experience with Containerized Micro Services Hands-on experience with Kubernetes, Helm, GitOps Great attention to details with analytical/curious mind Organizational and communication skills Experience with machine learning a plus. ""U.S. Citizens, Green Card holders and those authorized to work in the U.S. who do not need a Visa Sponsorship are encouraged to apply. We are unable to sponsor or hire H1B at this time"" Send me your resume directly to Chris.Castilla@accelpad.com",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=29b2a654293bdb83
7,2038b0f08438847c,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Senior Principal Engineer (Software / Application Development) - job post Hi-Tech Bangla Richardson, TX Contract You must create an Indeed account before continuing to the company website to apply Apply on company site save-icon Job details Job Type Contract Requisition Number: HTB-20160714-004 Position Name: Senior Principal Engineer (Software / Application Development) Position Type: Contract Job Location: USA RESPONSIBILITIES: Automation Tools Engineering is looking for a Senior SW developer/tech lead with 12+ years of Software development experience using software engineering principles. Strong Java programming experience required. Candidate must have a broad knowledge of current web technologies with in-depth knowledge of Oracle and other backend Database systems with hands-on experience with end-end development of web tools. Proficiency with cutting edge marketing technology and programming languages. Required: Master's Degree in Engineering/Computer Science or related field with 15+ years of overall experience 10+ years web application development experience. 10+ years java development experience. 10+ years of exp with multiple web technologies including javaScript, Ajax, CSS, HTML, Web API, jQuery. 10+ years of proficiency in Java, C#, OOP. 10+ years of exp with Oracle PL/SQL packages, procedures, functions. 10+ years on both Windows and Linux OS. Preferred Qualifications: Any experience with PHP, Perl, Python, shell scripting is a plus. Salary: Negotiable Contact us: If you are confident, please forward your recent resume to: resume_htb@hi-techbangla.com (No Third Party Please)",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=2038b0f08438847c
8,23f0a532487406f1,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Sr. iOS Developer - job post WorkCog Dallas, TX $50 - $80 an hour -  Contract Responded to 75% or more applications in the past 30 days, typically within 15 days. Apply now Apply now save-icon Job details Salary $50 - $80 an hour Job Type Contract We are looking for an iOS developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications. Responsibilities Design and build advanced applications for the iOS platform Collaborate with cross-functional teams to define, design, and ship new features. Unit-test code for robustness, including edge cases, usability, and general reliability. Work on bug fixing and improving application performance. Continuously discover, evaluate, and implement new technologies to maximize development efficiency. Skills BS/MS degree in Computer Science, Engineering or a related subject Proven working experience in software development Working experience in iOS development Have published one or more iOS apps in the app store A deep familiarity with Objective-C and Cocoa Touch Experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics and Core Text Experience with third-party libraries and APIs Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies Solid understanding of the full mobile development life cycle Job Type: Contract Pay: $50.00 - $80.00 per hour Schedule: 8 hour shift Work Location: Multiple Locations If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=23f0a532487406f1
9,e2e0ad9f99751bf8,Software Engineer,"Dallas, TX",SENIOR_LEVEL,MASTERS_DEGREE,CONTRACT,"Sr. Java Developer - job post Arthur Grand Technologies Inc Plano, TX 75023 Contract Responded to 51-74% of applications in the past 30 days, typically within 17 days. Apply now Apply now save-icon Job details Job Type Contract Position: Java Developer Location: Plano TX (Day 1 Onsite ) Duration: Contract Job Description: BS/BA degree or equivalent experience Expertise in application, data, and infrastructure architecture disciplines Advanced knowledge of architecture and design across all systems Proficiency in multiple modern programming languages Knowledge of industry-wide technology trends and best practices Keen understanding of financial control and budget management Ability to work in large, collaborative teams to achieve organizational goals Passionate about building an innovative culture Experience in Java/Web Services (SOAP/REST),Spring Boot, JavaScript, Cloud based Microservices, event streaming (MQ, KAFKA) based architecture. Knowledge and experience in public or private Cloud applications development, Cloud based database - Oracle GOS, no sql databases (e.g. Casandra) Understanding of cloud concepts, including the role of containers and Kubernetes Hands on experience with Automation development using testing framework (Selenium, Cucumber, Gherkin, Junit, Assert, and Mockito), SOAP/Rest services Experience in integration of CI tools such as Jenkins Working knowledge of source code management (e.g. GIT) in large distributed agile teams. Working experience of software development using agi Methodology and tools (e.g. Jira, MS Teams) Job Type: Contract Schedule: 8 hour shift On call Work Location: One location If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.",https://www.indeed.com/jobs?q=Software+Engineer&l=Dallas%2C+TX&sc=0kf%3Aattr%28EXSNN%7CFCGTU%7CHFDVW%7CQJZM9%7CUTPWG%252COR%29explvl%28SENIOR_LEVEL%29jt%28contract%29%3B&vjk=e2e0ad9f99751bf8
